Index,"CH-1 Run Status (0= Ready, 4=On)",CH-1 EFFICIENCY
0,0.6187862038612366,0.0
1,0.6208613991737366,0.0
2,0.6201067686080932,0.0
3,0.6133152008056639,0.0
4,0.6074669241905213,0.0
5,0.6106740474700928,0.0
6,0.6106740713119507,0.0
7,0.6123719692230225,0.0
8,0.6167109966278076,0.0
9,0.6172769665718079,0.0
10,0.596524965763092,0.0
11,0.5852057218551636,0.0
12,0.5855830550193787,0.0
13,0.5842624545097351,0.0
14,0.5835078120231628,0.0
15,0.5829418301582336,0.0
98,0.5812440037727356,0.0
99,0.7306582093238829,0.0
100,0.724055290222168,0.0
101,0.7280170559883118,0.0
102,0.732922089099884,0.0
103,0.739147675037384,0.0
104,0.747448456287384,0.0
105,0.7480144023895263,0.0
106,0.7449959516525269,0.0
107,0.7442413568496704,0.0
108,0.7487690687179566,0.0
109,0.7500896334648133,0.0
110,0.7444299817085266,0.0
111,0.7414115071296692,0.0
112,0.7487690210342407,0.0
113,0.7585790634155274,0.0
114,0.7670685052871704,0.0
115,0.7666912078857422,0.0
116,0.7631067752838134,0.0
117,0.7640500545501709,0.0
118,0.7742373943328857,0.0
119,0.7815949082374573,0.0
120,0.7821608304977417,0.0
121,0.780840265750885,0.0
122,0.7770671963691711,0.0
123,0.7719735145568848,0.0
124,0.7710302472114563,0.0
125,0.7761239051818848,0.0
126,0.7815949082374573,0.0
127,0.787443196773529,0.0
128,0.7878204941749573,0.0
129,0.7878204822540283,0.0
130,0.7844246983528137,0.0
131,0.7859339356422425,0.0
132,0.789329719543457,0.0
133,26.75046858787537,0.0
134,35.397776794433604,
135,35.39683380126953,
136,34.63448181152344,
137,34.44318618774414,
138,34.44262313842773,
139,34.44299850463867,
140,34.442430877685545,
141,34.44280776977539,
142,34.44356155395508,
143,34.44318618774414,
144,34.44318618774414,
145,34.44299850463867,
146,34.44262313842773,
147,34.44224472045899,
148,34.44167709350586,
149,34.44167709350586,
150,34.44167709350586,
151,34.44167709350586,
152,34.44130020141601,
153,34.441111755371104,
154,34.44167709350586,
155,34.44167709350586,
156,34.44205551147461,
157,34.44262313842773,
158,34.44262313842773,
159,34.44205551147461,
160,34.44167709350586,
161,34.44167709350586,
162,34.441111755371104,
163,34.44073486328125,
164,34.44130020141601,
165,34.44167709350586,
166,34.441111755371104,
167,34.44073486328125,
168,34.44130020141601,
169,34.44167709350586,
170,34.44167709350586,
171,34.44167709350586,
172,34.44205551147461,
173,34.44205551147461,
174,34.44224472045899,
175,34.44224472045899,
176,34.44167709350586,
177,34.44130020141601,
178,34.441111755371104,
179,34.441111755371104,
180,34.44073486328125,
181,34.44130020141601,
182,34.44167709350586,
183,34.44167709350586,
184,34.44205551147461,
185,34.44262313842773,
186,34.44262313842773,
187,34.44262313842773,
188,34.44205551147461,
189,34.44167709350586,
190,34.441111755371104,
191,34.44073486328125,
192,34.44073486328125,
193,34.44073486328125,
194,34.44073486328125,
195,34.44073486328125,
196,34.44073486328125,
197,34.441111755371104,
198,34.44224472045899,
199,34.44205551147461,
200,34.44167709350586,
201,34.44224472045899,
202,34.441490173339844,
203,34.44073486328125,
204,34.44073486328125,
205,34.44073486328125,
206,34.44073486328125,
207,34.44073486328125,
208,34.44073486328125,
209,34.44073486328125,
210,34.44186782836914,
211,34.44205551147461,
212,34.44205551147461,
213,34.44205551147461,
214,34.44167709350586,
215,34.44167709350586,
216,34.441111755371104,
217,34.44073486328125,
218,34.44073486328125,
219,34.44073486328125,
220,34.44073486328125,
221,34.44073486328125,
222,34.44073486328125,
223,34.44073486328125,
224,34.441111755371104,
225,34.44167709350586,
226,34.44167709350586,
227,34.44167709350586,
228,34.44224472045899,
229,34.44262313842773,
230,34.44205551147461,
231,34.44130020141601,
232,34.44073486328125,
233,34.44073486328125,
234,34.44073486328125,
235,34.44073486328125,
236,34.4403564453125,
237,34.44016723632812,
238,34.441111755371104,
239,34.44167709350586,
240,34.44167709350586,
241,34.44167709350586,
242,34.44167709350586,
243,34.44167709350586,
244,34.44130020141601,
245,34.44016723632812,
246,34.4403564453125,
247,34.44073486328125,
248,34.44073486328125,
249,34.44016723632812,
250,34.4403564453125,
251,34.44073486328125,
252,34.441111755371104,
253,34.44167709350586,
254,34.44167709350586,
255,34.44205551147461,
256,34.44262313842773,
257,34.44205551147461,
258,34.441111755371104,
259,34.44073486328125,
260,34.44130020141601,
261,34.441111755371104,
262,34.44130020141601,
263,34.441111755371104,
264,34.44073486328125,
265,34.44130020141601,0.0
266,27.6825701713562,0.0
267,0.9766634464263916,0.0
268,0.975342845916748,0.0
269,0.9779840469360352,0.0
270,0.9457241654396056,0.0
271,0.9459128141403198,0.0
272,0.896108078956604,0.0
273,0.7755579471588134,0.0
274,0.6367083668708802,0.0
275,0.6236911892890931,0.0
276,0.6204840660095214,0.0
277,0.615390419960022,0.0
278,0.6191634893417358,0.0
279,0.6182202100753784,0.0
280,0.6146358013153076,0.0
281,0.6097308158874511,0.0
282,0.6006753921508791,0.0
283,0.5993548035621643,0.0
284,0.6001094341278076,0.0
285,0.6031278729438782,0.0
286,0.5989774823188782,0.0
287,0.5963363409042358,0.0
288,0.5982228875160217,0.0
289,0.5972795963287354,0.0
290,0.5938838005065918,0.0
291,0.5918086171150208,0.0
292,0.5931292295455932,0.0
293,0.5993548274040222,0.0
294,0.5999207615852356,0.0
295,0.5997321128845214,0.0
296,0.6004867315292358,0.0
297,0.5987888216972351,0.0
298,0.6042598247528076,0.0
299,0.5863376617431639,0.0
300,0.5687928080558777,0.0
301,0.5635104894638061,0.0
302,0.5657743096351624,0.0
303,0.5676608681678772,0.0
304,0.5669062733650208,0.0
305,0.5663403272628784,0.0
306,0.565397047996521,0.0
307,0.5667176008224487,0.0
308,0.5693587541580201,0.0
309,0.5727545380592346,0.0
310,0.5701133728027343,0.0
311,0.5678495168685913,0.0
312,0.5684154629707336,0.0
313,0.5710566520690918,0.0
314,0.5725659132003784,0.0
315,0.5703020215034484,0.0
316,0.573320472240448,0.0
317,0.5723772168159484,0.0
318,0.569170081615448,0.0
319,0.5727545261383057,0.0
320,0.571622633934021,0.0
321,0.5733205080032349,0.0
322,0.5753956913948061,0.0
323,0.5712453007698061,0.0
324,0.5703020453453064,0.0
325,0.5695474028587342,0.0
326,0.5642650842666626,0.0
327,0.5646424174308777,0.0
328,0.5657743453979492,0.0
329,0.5644537448883057,0.0
330,0.5652083873748779,0.0
331,0.5636991381645202,0.0
332,0.5638877868652343,0.0
333,0.5661516547203064,0.0
334,0.5646424174308777,0.0
335,0.5646424174308777,0.0
336,0.5652083635330201,0.0
337,0.5646424055099487,0.0
338,0.5627558708190918,0.0
339,0.5629445075988769,0.0
340,0.5640764236450195,0.0
341,0.562944495677948,0.0
342,0.5627558588981628,0.0
343,0.5608693242073061,0.0
344,0.5627558708190918,0.0
345,0.5650197267532349,0.0
346,0.5627558708190918,0.0
347,0.5623785495758057,0.0
348,0.5612466216087342,0.0
349,0.5570962309837342,0.0
350,0.5584167957305908,0.0
351,0.5580395102500916,0.0
352,0.5570962429046631,0.0
353,0.556907594203949,0.0
354,0.5548323869705201,0.0
355,0.5503046631813049,0.0
356,0.5491727352142334,0.0
357,0.5510593175888061,0.0
358,0.5506819963455201,0.0
359,0.5472862005233765,0.0
360,0.5450223445892334,0.0
361,0.5467202067375183,0.0
362,0.5437017560005188,0.0
363,0.5425698518753052,0.0
364,0.5433244705200195,0.0
365,0.5376648306846619,0.0
366,0.5361555933952331,0.0
367,0.5410606145858765,0.0
368,0.5433244705200195,0.0
369,0.5427584886550904,0.0
370,0.5412492394447327,0.0
371,0.5416265487670898,0.0
372,0.5372875094413757,0.0
373,0.5350236654281616,0.0
374,0.5350236654281616,0.0
375,0.5389853954315186,0.0
376,0.5452109694480896,0.0
377,0.5521911978721619,0.0
378,0.5589827775955201,0.0
379,0.5572848677635193,0.0
380,0.5535117983818054,0.0
381,0.5521912574768066,0.0
382,0.5455883383750916,0.0
383,0.5431358337402343,0.0
384,0.5414379358291626,0.0
385,0.5514366030693054,0.0
386,0.5544550538063049,0.0
387,0.5448336839675904,0.0
388,0.5438904523849487,0.0
389,0.5448337197303772,0.0
390,0.5412492871284484,0.0
391,0.5386081337928772,0.0
392,0.538042151927948,0.0
393,0.5376648306846619,0.0
394,0.5370988845825195,0.0
395,0.5367215871810913,0.0
396,0.5344576954841613,0.0
397,0.5431357860565186,0.0
398,0.5584167957305908,0.0
399,0.5618125677108765,0.0
400,0.5625671863555908,0.0
401,0.5561529636383057,0.0
402,0.546531593799591,0.0
403,0.5418152213096619,0.0
404,0.573509156703949,0.0
405,0.7168864607810974,0.0
406,0.7195276141166687,0.0
407,0.7261305212974548,0.0
408,0.7278283953666687,0.0
409,0.7308468461036682,0.0
410,0.7378270506858826,0.0
411,0.7438639998435974,0.0
412,0.7506084144115448,0.0
413,0.7489576935768127,0.0
414,0.7531080842018127,0.0
415,0.7604655981063843,0.0
416,0.7583904147148133,0.0
417,0.759899628162384,0.0
418,1.7475050210952758,0.0
419,35.39872055053711,
420,35.397776794433604,
421,35.239872741699216,
422,34.445072937011716,
423,34.4448844909668,
424,34.445072937011716,
425,34.444507598876946,
426,34.443939971923825,
427,34.44299850463867,
428,34.44262313842773,
429,34.44262313842773,
430,34.44262313842773,
431,34.44262313842773,
432,34.44262313842773,
433,34.44299850463867,
434,34.44356155395508,
435,34.44299850463867,
436,34.44299850463867,
437,34.44356155395508,
438,34.44356155395508,
439,34.44299850463867,
440,34.44262313842773,
441,34.44224472045899,
442,34.44167709350586,
443,34.44167709350586,
444,34.44167709350586,
445,34.44167709350586,
446,34.44167709350586,
447,34.44167709350586,
448,34.44205551147461,
449,34.44262313842773,
450,34.44262313842773,
451,34.44262313842773,
452,34.44262313842773,
453,34.44262313842773,
454,34.44205551147461,
455,34.44167709350586,
456,34.441111755371104,
457,34.44130020141601,
458,34.44167709350586,
459,34.44167709350586,
460,34.44167709350586,
461,34.44224472045899,
462,34.44205551147461,
463,34.44224472045899,
464,34.44262313842773,
465,34.44205551147461,
466,34.44224472045899,
467,34.44224472045899,
468,34.44167709350586,
469,34.44167709350586,
470,34.44167709350586,
471,34.44167709350586,
472,34.44167709350586,
473,34.44167709350586,
474,34.44224472045899,
475,34.44205551147461,
476,34.44224472045899,
477,34.44262313842773,
478,34.44318618774414,
479,34.44318618774414,
480,34.44224472045899,
481,34.441111755371104,
482,34.44073486328125,
483,34.441111755371104,
484,34.44167709350586,
485,34.441111755371104,
486,34.44130020141601,
487,34.44130020141601,
488,34.441111755371104,
489,34.44224472045899,
490,34.44205551147461,
491,34.44224472045899,
492,34.44262313842773,
493,34.44205551147461,
494,34.44167709350586,
495,34.44130020141601,
496,34.441111755371104,
497,34.44167709350586,
498,34.44167709350586,
499,34.44167709350586,
500,34.441111755371104,
501,34.44073486328125,
502,34.44186782836914,
503,34.44262313842773,
504,34.44318618774414,
505,34.44356155395508,
506,34.44356155395508,
507,34.44318618774414,
508,34.44262313842773,
509,34.44262313842773,
510,34.44205551147461,
511,34.44130020141601,
512,34.44130020141601,
513,34.44167709350586,
514,34.44167709350586,
515,34.44224472045899,
516,34.44262313842773,
517,34.44262313842773,
518,34.44262313842773,
519,34.44318618774414,
520,34.44299850463867,
521,34.44262313842773,
522,34.44224472045899,
523,34.44167709350586,
524,34.44167709350586,
525,34.44167709350586,
526,34.44167709350586,
527,34.44167709350586,
528,34.44167709350586,
529,34.44205551147461,
530,34.44205551147461,
531,34.44205551147461,
532,34.44262313842773,
533,34.44318618774414,
534,34.44299850463867,
535,34.44262313842773,
536,34.44262313842773,
537,34.44224472045899,
538,34.44167709350586,
539,34.44167709350586,
540,34.44167709350586,
541,34.44167709350586,
542,34.44167709350586,
543,34.44167709350586,
544,34.44167709350586,
545,34.44205551147461,
546,34.44262313842773,
547,34.44318618774414,
548,34.44299850463867,
549,34.44262313842773,
550,34.44262313842773,
551,34.44224472045899,
552,34.44167709350586,
553,34.44167709350586,0.0
554,15.251004385948182,0.0
555,0.9730790019035341,0.0
556,0.9630803346633912,0.0
557,0.956666088104248,0.0
558,0.947987973690033,0.0
559,0.9085592031478882,0.0
560,0.6933046460151673,0.0
561,0.6333125829696655,0.0
562,0.6225592970848084,0.0
563,0.6178429603576661,0.0
564,0.6125606060028076,0.0
565,0.6131265640258791,0.0
566,0.6116173505783081,0.0
567,0.609353494644165,0.0
568,0.6106740474700928,0.0
569,0.6085988521575928,0.0
570,0.6085988640785217,0.0
571,0.6070896267890931,0.0
572,0.5953930735588073,0.0
573,0.5891674757003784,0.0
574,0.5940724849700928,0.0
575,0.596524977684021,0.0
576,0.5989774942398072,0.0
577,0.5991661429405213,0.0
578,0.5969022870063782,0.0
579,0.6008640170097351,0.0
580,0.6012413382530213,0.0
581,0.5865262985229492,0.0
582,0.5804893493652343,0.0
583,0.5848284244537354,0.0
584,0.5833191990852356,0.0
585,0.5827532172203064,0.0
586,0.5833191514015198,0.0
587,0.584073793888092,0.0
588,0.5870922923088073,0.0
589,0.5919973134994507,0.0
590,0.5846397638320923,0.0
591,0.5770935654640198,0.0
592,0.5780368566513061,0.0
593,0.5765276432037354,0.0
594,0.5753957152366638,0.0
595,0.5778481960296631,0.0
596,0.5827532052993775,0.0
597,0.5874695897102356,0.0
598,0.5863376736640931,0.0
599,0.5859603643417358,0.0
600,0.586149001121521,0.0
601,0.5829418778419495,0.0
602,0.5844511270523072,0.0
603,0.5867149829864502,0.0
604,0.5872809290885925,0.0
605,0.5853943705558777,0.0
606,0.5842624425888061,0.0
607,0.5823759317398072,0.0
608,0.5835078477859497,0.0
609,0.5897334098815918,0.0
610,0.5884128332138061,0.0
611,0.5852057337760925,0.0
612,0.588224184513092,0.0
613,0.5870922684669495,0.0
614,0.5887901663780213,0.0
615,0.5908653378486634,0.0
616,0.5904880166053772,0.0
617,0.5870922684669495,0.0
618,0.588224184513092,0.0
619,0.5887901425361634,0.0
620,0.5880355477333069,0.0
621,0.5902994036674499,0.0
622,0.590299391746521,0.0
623,0.5895447731018066,0.0
624,0.5889788269996643,0.0
625,0.5880355477333069,0.0
626,0.5882242083549499,0.0
627,0.5880355477333069,0.0
