Index,CH-2 CHWP_VSD_CMD,CH-2 CHWP_DP_1
158,100.0,120.94985961914064
159,100.0,120.94985961914064
160,100.0,120.94985961914064
161,100.0,120.94985961914064
162,100.0,120.94985961914064
163,100.0,120.94985961914064
164,100.0,120.94985961914064
165,100.0,120.94985961914064
166,100.0,120.94985961914064
167,100.0,120.94985961914064
168,100.0,120.94985961914064
169,100.0,120.94985961914064
170,100.0,120.94985961914064
171,100.0,120.94985961914064
172,20.0,120.94985961914064
173,0.0,120.94985961914064
174,0.0,120.94985961914064
175,0.0,120.94985961914064
176,0.0,120.94985961914064
177,0.0,120.94985961914064
178,0.0,120.94985961914064
179,0.0,120.94985961914064
180,0.0,120.94985961914064
181,0.0,120.94985961914064
182,0.0,120.94985961914064
183,0.0,120.94985961914064
184,80.0,120.94985961914064
185,100.0,120.54992065429687
186,100.0,119.34932250976564
187,100.0,120.94595336914064
188,100.0,120.94595336914064
189,100.0,120.94595336914064
190,100.0,120.94595336914064
191,100.0,120.94595336914064
192,100.0,120.94595336914064
193,40.0,120.94595336914064
194,0.0,120.94595336914064
195,0.0,120.94595336914064
196,80.0,120.94595336914064
197,100.0,120.94595336914064
198,100.0,120.94595336914064
199,100.0,120.94595336914064
200,100.0,120.94595336914064
201,100.0,120.94595336914064
202,100.0,120.94595336914064
203,100.0,120.94595336914064
204,100.0,120.94595336914064
205,100.0,120.94595336914064
206,100.0,120.94595336914064
207,100.0,120.94595336914064
208,100.0,120.94595336914064
209,100.0,121.74056396484372
210,100.0,124.91900634765624
211,100.0,124.12727661132813
212,100.0,120.96035766601564
213,100.0,120.96035766601564
214,100.0,121.35929565429687
215,100.0,122.95504760742188
216,100.0,122.95504760742188
217,40.0,122.95504760742188
218,0.0,122.95504760742188
219,0.0,122.95504760742188
220,0.0,122.95504760742188
221,0.0,122.95504760742188
222,0.0,122.55010375976562
223,0.0,120.93032836914064
224,0.0,120.93032836914064
225,0.0,121.33494873046877
226,0.0,122.95343017578124
227,0.0,122.95343017578124
228,0.0,122.95343017578124
229,0.0,122.95343017578124
230,0.0,122.95343017578124
231,0.0,122.95343017578124
232,80.0,123.3586181640625
233,100.0,124.9793701171875
234,100.0,124.9793701171875
235,100.0,124.9793701171875
236,100.0,124.9793701171875
237,100.0,124.19078979492187
238,100.0,121.03646850585938
239,100.0,121.43984985351564
240,100.0,123.05337524414064
241,100.0,123.05337524414064
242,100.0,123.05337524414064
243,100.0,123.05337524414064
244,20.0,123.05337524414064
245,0.0,123.45527954101564
246,0.0,125.06289672851564
247,0.0,125.06289672851564
248,0.0,125.06289672851564
249,0.0,125.06289672851564
250,0.0,125.06289672851564
251,0.0,125.06289672851564
252,0.0,125.06289672851564
253,60.0,125.06289672851564
254,100.0,125.06289672851564
255,100.0,125.06289672851564
256,100.0,125.15958862304687
257,100.0,125.11044311523438
258,100.0,125.11893920898436
259,100.0,125.15292358398438
260,100.0,125.55221557617188
261,100.0,127.14343872070313
262,100.0,127.51770629882813
263,100.0,129.6171630859375
264,100.0,132.10778198242187
265,40.0,133.95825805664063
266,0.0,133.97549438476565
267,0.0,3.9156494140625
268,0.0,3.9156494140625
269,0.0,3.9156494140625
270,0.0,3.51456298828125
271,0.0,2.30797119140625
272,0.0,3.89898681640625
273,0.0,3.89898681640625
274,0.0,3.500433349609375
275,0.0,2.30294189453125
276,0.0,3.88983154296875
277,0.0,3.88983154296875
278,0.0,3.88983154296875
279,0.0,4.286090087890625
280,0.0,5.871124267578125
281,0.0,5.871124267578125
282,0.0,5.079779052734375
283,0.0,2.313665771484375
284,0.0,3.910736083984375
285,0.0,3.910736083984375
286,0.0,3.511962890625
287,0.0,2.313604736328125
288,0.0,3.900543212890625
289,0.0,3.900543212890625
290,0.0,3.502886962890625
291,0.0,1.912261962890625
292,0.0,2.30985107421875
293,0.0,3.90020751953125
294,0.0,3.501983642578125
295,0.0,1.909088134765625
296,0.0,2.307489013671875
297,0.0,3.901092529296875
298,0.0,3.901092529296875
299,0.0,3.500262451171875
300,0.0,2.295196533203125
301,0.0,3.888214111328125
302,0.0,3.888214111328125
303,0.0,3.888214111328125
304,0.0,3.888214111328125
305,0.0,4.284527587890625
306,0.0,5.869781494140625
307,0.0,5.07637939453125
308,0.0,1.90277099609375
309,0.0,2.30107421875
310,0.0,3.894287109375
311,0.0,3.894287109375
312,0.0,3.496258544921875
313,0.0,1.904144287109375
314,0.0,2.3003662109375
315,0.0,3.88525390625
316,0.0,3.485467529296875
317,0.0,1.886322021484375
318,0.0,1.886322021484375
319,0.0,2.285552978515625
320,0.0,3.882476806640625
321,0.0,3.479931640625
322,0.0,1.8697509765625
323,0.0,2.268585205078125
324,0.0,3.863922119140625
325,0.0,3.863922119140625
326,0.0,3.65867919921875
327,0.0,2.83770751953125
328,0.0,2.83770751953125
329,0.0,2.84071044921875
330,0.0,2.85272216796875
331,0.0,2.85272216796875
332,0.0,2.85272216796875
333,0.0,2.85272216796875
334,0.0,2.85496826171875
335,0.0,2.86395263671875
336,0.0,2.86395263671875
337,0.0,2.86395263671875
338,0.0,2.86395263671875
339,0.0,2.86395263671875
340,0.0,2.8651123046875
341,0.0,2.8697509765625
342,0.0,2.8697509765625
343,0.0,2.8697509765625
344,0.0,2.8697509765625
345,0.0,2.86697998046875
346,0.0,2.85589599609375
347,0.0,2.85589599609375
348,0.0,2.85589599609375
349,0.0,2.85589599609375
350,0.0,2.85406494140625
351,0.0,2.84674072265625
352,0.0,2.84674072265625
353,0.0,2.84674072265625
354,0.0,2.84674072265625
355,0.0,3.245965576171875
356,0.0,4.446734619140625
357,0.0,2.862213134765625
358,0.0,2.862213134765625
359,0.0,2.862213134765625
360,0.0,2.862213134765625
361,0.0,2.856280517578125
362,0.0,2.832550048828125
363,0.0,2.832550048828125
364,0.0,2.832550048828125
365,0.0,2.832550048828125
366,0.0,2.83359375
367,0.0,2.8377685546875
368,0.0,2.8377685546875
369,0.0,2.8377685546875
370,0.0,2.8377685546875
371,0.0,2.440814208984375
372,0.0,1.256878662109375
373,0.0,2.872406005859375
374,0.0,2.872406005859375
375,0.0,2.872406005859375
376,0.0,2.47576904296875
377,0.0,1.28797607421875
378,0.0,2.88299560546875
379,0.0,2.88299560546875
380,0.0,2.88299560546875
381,0.0,2.88299560546875
382,0.0,2.882684326171875
383,0.0,2.881439208984375
384,0.0,2.881439208984375
385,0.0,2.881439208984375
386,0.0,2.881439208984375
387,0.0,2.826861572265625
388,0.0,2.608551025390625
389,0.0,2.608551025390625
390,0.0,2.21141357421875
391,0.0,1.025482177734375
392,0.0,2.635955810546875
393,0.0,2.635955810546875
394,0.0,2.635955810546875
395,0.0,2.238623046875
396,0.0,1.05194091796875
397,0.0,2.66253662109375
398,0.0,2.66253662109375
399,0.0,2.66253662109375
400,0.0,2.66253662109375
401,0.0,2.26063232421875
402,0.0,1.049432373046875
403,0.0,2.635101318359375
404,0.0,2.635101318359375
405,0.0,11.997467041015625
406,0.0,49.4966064453125
407,0.0,49.410931396484365
408,0.0,48.155572509765605
409,0.0,47.2241455078125
410,0.0,45.79903564453125
411,0.0,44.569769287109374
412,2.3550000786781307,33.008758544921875
413,3.140000104904175,86.32138061523438
414,3.140000104904175,86.627001953125
415,3.140000104904175,87.82898559570313
416,3.140000104904175,87.333447265625
417,3.140000104904175,86.08951416015627
418,3.140000104904175,87.73028564453125
419,3.140000104904175,87.73028564453125
420,3.140000104904175,123.06655883789064
421,3.140000104904175,121.43601684570312
422,3.140000104904175,122.530517578125
423,3.140000104904175,120.82216186523438
424,80.62800002098082,120.85836791992188
425,100.0,120.86712036132812
426,100.0,120.90213012695312
427,100.0,120.90213012695312
428,100.0,120.90213012695312
429,100.0,120.90213012695312
430,100.0,120.90213012695312
431,100.0,120.90213012695312
432,100.0,120.90213012695312
433,100.0,120.90213012695312
434,100.0,120.90213012695312
435,100.0,120.90213012695312
436,100.0,120.90213012695312
437,100.0,120.90213012695312
438,100.0,120.90213012695312
439,100.0,120.90213012695312
440,100.0,120.90213012695312
441,100.0,120.90213012695312
442,100.0,120.90213012695312
443,100.0,120.90213012695312
444,100.0,120.90213012695312
445,100.0,120.90213012695312
446,100.0,120.90213012695312
447,100.0,120.90213012695312
448,100.0,120.90213012695312
449,100.0,120.90213012695312
450,100.0,120.90213012695312
451,100.0,120.49611206054688
452,100.0,118.87203979492188
453,100.0,118.87203979492188
454,100.0,118.87203979492188
455,100.0,118.87203979492188
456,100.0,118.87203979492188
457,40.0,118.87203979492188
458,0.0,118.87203979492188
459,0.0,118.87203979492188
460,0.0,118.87203979492188
461,0.0,118.87203979492188
462,0.0,118.87203979492188
463,0.0,119.27893676757813
464,0.0,120.90652465820312
465,0.0,120.90652465820312
466,0.0,120.90652465820312
467,0.0,120.90652465820312
468,0.0,120.90652465820312
469,60.0,120.90652465820312
470,100.0,120.90652465820312
471,100.0,120.90652465820312
472,20.0,120.90652465820312
473,0.0,120.90652465820312
474,0.0,120.90652465820312
475,0.0,120.90652465820312
476,0.0,120.90652465820312
477,0.0,120.90652465820312
478,0.0,120.90652465820312
479,0.0,120.90652465820312
480,0.0,120.90652465820312
481,0.0,120.90652465820312
482,0.0,120.90652465820312
483,0.0,120.90652465820312
484,80.0,120.90652465820312
485,100.0,120.90652465820312
486,100.0,120.90652465820312
487,100.0,120.90652465820312
488,100.0,120.90652465820312
489,100.0,120.90652465820312
490,100.0,120.90652465820312
491,100.0,121.69964599609376
492,100.0,124.87213134765624
493,40.0,124.87213134765624
494,0.0,124.87213134765624
495,0.0,124.87213134765624
496,0.0,124.87213134765624
497,0.0,124.87213134765624
498,0.0,124.87213134765624
499,0.0,124.87213134765624
500,0.0,124.87213134765624
501,0.0,124.87213134765624
502,0.0,124.87213134765624
503,0.0,124.87213134765624
504,0.0,124.87213134765624
505,0.0,124.87213134765624
506,0.0,124.87213134765624
507,0.0,124.87213134765624
508,0.0,124.87213134765624
509,0.0,124.87213134765624
510,0.0,124.0423095703125
511,0.0,120.7230224609375
512,0.0,120.7230224609375
513,0.0,120.7230224609375
514,0.0,120.7230224609375
515,0.0,120.7230224609375
516,0.0,120.7230224609375
517,0.0,120.7230224609375
518,0.0,120.7230224609375
519,0.0,120.7230224609375
520,0.0,120.7230224609375
521,0.0,120.7230224609375
522,0.0,120.7230224609375
523,0.0,120.7230224609375
524,0.0,120.7230224609375
525,0.0,120.7230224609375
526,0.0,120.7230224609375
527,0.0,120.7230224609375
528,0.0,120.7230224609375
529,0.0,120.7230224609375
530,0.0,120.7230224609375
531,0.0,120.7230224609375
532,0.0,121.12542114257812
533,0.0,122.73501586914064
534,0.0,122.73501586914064
535,0.0,122.73501586914064
536,0.0,122.73501586914064
537,0.0,122.73501586914064
538,0.0,122.73501586914064
539,0.0,122.73501586914064
540,0.0,122.73501586914064
541,0.0,122.73501586914064
542,0.0,122.73501586914064
543,0.0,122.73501586914064
544,0.0,124.38525390625
545,0.0,126.40267944335938
546,0.0,124.40127563476564
547,0.0,124.40127563476564
548,0.0,126.38470458984376
549,0.0,126.38470458984376
550,0.0,128.41241455078122
551,0.0,128.27883911132812
552,0.0,129.87478637695312
553,0.0,132.5020751953125
554,0.0,133.8674560546875
555,0.0,3.74395751953125
556,0.0,3.74395751953125
557,0.0,5.72869873046875
558,0.0,3.7376708984375
559,0.0,3.7376708984375
560,0.0,3.7376708984375
561,0.0,3.7376708984375
562,0.0,3.73052978515625
563,0.0,3.73052978515625
564,0.0,3.73052978515625
565,0.0,1.731475830078125
566,0.0,3.720916748046875
567,0.0,3.720916748046875
568,0.0,3.720916748046875
569,0.0,1.732269287109375
570,0.0,1.732269287109375
571,0.0,3.7369384765625
572,0.0,3.7369384765625
573,0.0,1.74871826171875
574,0.0,1.74871826171875
575,0.0,3.732330322265625
576,0.0,3.732330322265625
577,0.0,1.73516845703125
578,0.0,1.73516845703125
579,0.0,3.726593017578125
580,0.0,3.726593017578125
581,0.0,1.72454833984375
582,0.0,1.72454833984375
583,0.0,3.70465087890625
584,0.0,3.70465087890625
585,0.0,1.7154541015625
586,0.0,1.7154541015625
587,0.0,3.703704833984375
588,0.0,3.703704833984375
589,0.0,1.7236328125
590,0.0,1.7236328125
591,0.0,1.7236328125
592,0.0,3.711029052734375
593,0.0,3.711029052734375
594,0.0,1.720245361328125
595,0.0,1.720245361328125
596,0.0,3.720123291015625
597,0.0,3.720123291015625
598,0.0,1.72613525390625
599,0.0,1.72613525390625
600,0.0,3.725738525390625
601,0.0,3.725738525390625
602,0.0,1.72796630859375
603,0.0,1.72796630859375
604,0.0,1.72796630859375
605,0.0,3.708892822265625
606,0.0,1.701904296875
607,0.0,1.701904296875
608,0.0,1.701904296875
609,0.0,3.695037841796875
610,0.0,3.695037841796875
611,0.0,1.71484375
612,0.0,2.430267333984375
613,0.0,2.430267333984375
614,0.0,2.430267333984375
615,0.0,2.417266845703125
616,0.0,2.417266845703125
617,0.0,2.417266845703125
618,0.0,2.417266845703125
619,0.0,2.417266845703125
620,0.0,2.3988037109375
621,0.0,2.3988037109375
622,0.0,2.3988037109375
623,0.0,2.3988037109375
624,0.0,2.3988037109375
625,0.0,2.40386962890625
626,0.0,2.40386962890625
627,0.0,2.40386962890625
628,0.0,2.40386962890625
629,0.0,2.40386962890625
630,0.0,2.403350830078125
631,0.0,2.403350830078125
632,0.0,2.403350830078125
633,0.0,2.403350830078125
634,0.0,2.403350830078125
635,0.0,2.413818359375
636,0.0,2.413818359375
637,0.0,2.413818359375
638,0.0,2.413818359375
639,0.0,2.413818359375
640,0.0,2.374481201171875
641,0.0,2.374481201171875
642,0.0,2.374481201171875
643,0.0,2.374481201171875
644,0.0,2.374481201171875
645,0.0,0.39129638671875
646,0.0,2.3946533203125
647,0.0,2.3946533203125
648,0.0,2.3946533203125
649,0.0,2.3946533203125
650,0.0,0.403533935546875
651,0.0,2.39593505859375
652,0.0,2.39593505859375
653,0.0,2.39593505859375
654,0.0,2.39593505859375
655,0.0,0.400482177734375
656,0.0,2.3883056640625
657,0.0,2.3883056640625
658,0.0,2.3883056640625
659,0.0,2.3883056640625
660,0.0,0.4014892578125
661,0.0,2.407135009765625
662,0.0,2.407135009765625
663,0.0,2.407135009765625
664,0.0,2.407135009765625
665,0.0,2.407135009765625
666,0.0,2.39654541015625
667,0.0,2.39654541015625
668,0.0,2.39654541015625
669,0.0,2.39654541015625
670,0.0,2.39654541015625
671,0.0,2.39837646484375
672,0.0,2.39837646484375
673,0.0,2.39837646484375
674,0.0,2.39837646484375
675,0.0,2.39837646484375
676,0.0,0.384002685546875
677,0.0,2.36865234375
678,0.0,2.247161865234375
679,0.0,2.247161865234375
680,0.0,2.247161865234375
681,0.0,2.2611083984375
682,0.0,2.2611083984375
683,0.0,2.2611083984375
684,0.0,2.2611083984375
685,0.0,2.2611083984375
686,0.0,2.2611083984375
687,0.0,2.24761962890625
688,0.0,2.24761962890625
689,0.0,2.24761962890625
690,0.0,2.24761962890625
691,0.0,2.24761962890625
692,0.0,2.241455078125
693,0.0,2.241455078125
694,0.0,49.752685546875
695,0.0,48.05294799804688
696,0.0,45.11590576171875
697,0.0,47.17501831054688
698,0.0,47.16085815429688
699,0.0,38.628173828125
700,29.750999450683594,82.64566040039062
701,49.584999084472656,84.76107788085938
702,49.584999084472656,84.70147705078125
703,49.584999084472656,84.72186279296875
704,49.584999084472656,84.71664428710938
705,49.584999084472656,84.64190673828125
706,49.584999084472656,84.64190673828125
707,49.584999084472656,90.12359619140624
708,49.584999084472656,114.96390380859377
709,49.584999084472656,121.78512573242188
710,49.584999084472656,119.73403930664064
711,49.584999084472656,117.72360229492188
712,19.833999633789066,119.70654296875
713,0.0,117.68145751953124
714,0.0,117.68145751953124
715,0.0,117.68145751953124
716,0.0,117.68145751953124
717,0.0,117.68145751953124
718,0.0,117.68145751953124
719,0.0,117.68145751953124
720,0.0,117.68145751953124
721,0.0,117.68145751953124
722,0.0,117.68145751953124
723,0.0,117.68145751953124
724,0.0,117.68145751953124
725,0.0,117.68145751953124
726,0.0,117.68145751953124
727,0.0,117.68145751953124
728,0.0,117.68145751953124
729,0.0,117.68145751953124
730,0.0,117.68145751953124
731,0.0,117.68145751953124
732,0.0,117.68145751953124
733,0.0,117.68145751953124
734,0.0,117.68145751953124
735,0.0,117.68145751953124
736,0.0,117.68145751953124
737,0.0,117.68145751953124
738,0.0,117.68145751953124
739,0.0,117.68145751953124
740,0.0,117.68145751953124
741,0.0,117.68145751953124
742,0.0,117.68145751953124
743,0.0,117.68145751953124
744,0.0,121.59332275390624
745,0.0,121.59332275390624
746,0.0,121.59332275390624
747,0.0,121.59332275390624
748,0.0,121.59332275390624
749,0.0,119.5908203125
750,0.0,119.5908203125
751,0.0,119.5908203125
752,0.0,119.5908203125
753,0.0,119.5908203125
754,0.0,119.5908203125
755,0.0,119.5908203125
756,0.0,119.5908203125
757,0.0,121.5765380859375
758,0.0,121.5765380859375
759,0.0,121.5765380859375
760,0.0,121.5765380859375
761,0.0,121.5765380859375
762,0.0,121.5765380859375
763,0.0,121.5765380859375
764,0.0,121.5765380859375
765,0.0,121.5765380859375
766,0.0,121.5765380859375
767,0.0,121.5765380859375
768,0.0,121.5765380859375
769,0.0,121.5765380859375
770,0.0,121.5765380859375
771,0.0,121.5765380859375
772,0.0,121.5765380859375
773,0.0,121.5765380859375
774,0.0,121.5765380859375
775,0.0,121.5765380859375
776,0.0,121.5765380859375
777,0.0,123.61248779296876
778,0.0,123.61248779296876
779,0.0,123.61248779296876
780,0.0,123.61248779296876
781,0.0,123.61248779296876
782,0.0,123.61248779296876
783,0.0,123.61248779296876
784,0.0,123.61248779296876
785,0.0,123.61248779296876
786,0.0,123.61248779296876
787,0.0,121.63153076171876
788,0.0,121.63153076171876
789,0.0,121.63153076171876
790,0.0,121.63153076171876
791,0.0,121.63153076171876
792,0.0,121.63153076171876
793,0.0,121.63153076171876
794,0.0,121.63153076171876
795,0.0,121.63153076171876
796,0.0,121.63153076171876
797,0.0,121.63153076171876
798,0.0,121.63153076171876
799,0.0,121.63153076171876
800,0.0,121.63153076171876
801,0.0,121.63153076171876
802,0.0,121.63153076171876
803,0.0,121.63153076171876
804,0.0,121.63153076171876
805,0.0,121.63153076171876
806,0.0,121.63153076171876
807,0.0,121.63153076171876
808,0.0,121.63153076171876
809,0.0,121.63153076171876
810,0.0,121.63153076171876
811,0.0,121.63153076171876
812,0.0,121.63153076171876
813,0.0,121.63153076171876
814,0.0,121.63153076171876
815,0.0,121.63153076171876
816,0.0,121.63153076171876
817,0.0,121.63153076171876
818,0.0,121.63153076171876
819,0.0,121.63153076171876
820,0.0,121.63153076171876
821,0.0,121.63153076171876
822,0.0,121.63153076171876
823,0.0,121.63153076171876
824,0.0,121.63153076171876
825,0.0,121.63153076171876
826,0.0,121.63153076171876
827,0.0,121.63153076171876
828,0.0,117.77490234375
829,0.0,117.77490234375
830,0.0,121.75
831,0.0,121.75
832,0.0,123.56793212890624
833,0.0,123.6181640625
834,0.0,123.6181640625
835,0.0,123.6181640625
836,0.0,123.6181640625
837,0.0,127.6549072265625
838,0.0,125.70660400390624
839,0.0,127.70623779296876
840,0.0,127.70623779296876
841,0.0,131.95159912109378
842,0.0,134.14706420898438
843,0.0,5.011383056640625
844,0.0,5.011383056640625
845,0.0,5.011383056640625
846,0.0,3.015533447265625
847,0.0,3.015533447265625
848,0.0,3.015533447265625
849,0.0,3.015533447265625
850,0.0,2.998046875
851,0.0,2.998046875
852,0.0,2.998046875
853,0.0,2.990264892578125
854,0.0,2.990264892578125
855,0.0,2.990264892578125
856,0.0,2.990264892578125
857,0.0,3.00537109375
858,0.0,3.00537109375
859,0.0,3.00537109375
860,0.0,3.00537109375
861,0.0,3.01904296875
862,0.0,3.01904296875
863,0.0,3.01904296875
864,0.0,3.01904296875
865,0.0,3.018463134765625
866,0.0,3.018463134765625
867,0.0,3.018463134765625
868,0.0,3.018463134765625
869,0.0,1.029815673828125
870,0.0,3.010833740234375
871,0.0,3.010833740234375
872,0.0,3.010833740234375
873,0.0,1.027130126953125
874,0.0,3.0133056640625
875,0.0,3.0133056640625
876,0.0,3.0133056640625
877,0.0,1.01593017578125
878,0.0,2.99676513671875
879,0.0,2.99676513671875
880,0.0,2.99676513671875
881,0.0,1.013153076171875
882,0.0,3.027313232421875
883,0.0,3.027313232421875
884,0.0,3.027313232421875
885,0.0,1.03118896484375
886,0.0,3.01751708984375
887,0.0,3.01751708984375
888,0.0,3.01751708984375
889,0.0,3.01751708984375
890,0.0,3.017822265625
891,0.0,3.017822265625
892,0.0,3.017822265625
893,0.0,3.017822265625
894,0.0,1.011016845703125
895,0.0,3.00244140625
896,0.0,3.00244140625
897,0.0,3.00244140625
898,0.0,2.57781982421875
899,0.0,2.5462646484375
900,0.0,2.5462646484375
901,0.0,2.5462646484375
902,0.0,2.517364501953125
903,0.0,2.517364501953125
904,0.0,2.517364501953125
905,0.0,2.517364501953125
906,0.0,2.517364501953125
907,0.0,2.50469970703125
908,0.0,2.50469970703125
909,0.0,2.50469970703125
910,0.0,2.50469970703125
911,0.0,4.505218505859375
912,0.0,2.50689697265625
913,0.0,2.50689697265625
914,0.0,2.50689697265625
915,0.0,2.50689697265625
916,0.0,4.494598388671875
917,0.0,2.50738525390625
918,0.0,2.50738525390625
919,0.0,2.50738525390625
920,0.0,2.50738525390625
921,0.0,2.491546630859375
922,0.0,2.491546630859375
923,0.0,2.491546630859375
924,0.0,2.491546630859375
925,0.0,2.491546630859375
926,0.0,2.506683349609375
927,0.0,2.506683349609375
928,0.0,2.506683349609375
929,0.0,2.506683349609375
930,0.0,2.506683349609375
931,0.0,2.517822265625
932,0.0,2.517822265625
933,0.0,2.517822265625
934,0.0,2.517822265625
935,0.0,2.517822265625
936,0.0,0.507781982421875
937,0.0,0.507781982421875
938,0.0,0.507781982421875
939,0.0,0.507781982421875
940,0.0,0.507781982421875
941,0.0,2.4842529296875
942,0.0,2.4842529296875
943,0.0,2.4842529296875
944,0.0,2.4842529296875
945,0.0,2.4842529296875
946,0.0,2.493072509765625
947,0.0,2.493072509765625
948,0.0,2.493072509765625
949,0.0,2.493072509765625
950,0.0,2.493072509765625
951,0.0,2.516265869140625
952,0.0,2.516265869140625
953,0.0,2.516265869140625
954,0.0,2.516265869140625
955,0.0,2.516265869140625
956,0.0,2.513580322265625
957,0.0,2.513580322265625
958,0.0,2.513580322265625
959,0.0,2.513580322265625
960,0.0,2.513580322265625
961,0.0,2.43267822265625
962,0.0,2.43267822265625
963,0.0,2.43267822265625
964,0.0,4.4210205078125
965,0.0,4.4210205078125
966,0.0,4.4210205078125
967,0.0,4.4210205078125
968,0.0,4.4210205078125
969,0.0,2.437042236328125
970,0.0,2.437042236328125
971,0.0,2.437042236328125
972,0.0,2.437042236328125
973,0.0,2.437042236328125
974,0.0,4.457672119140625
975,0.0,2.4759521484375
976,0.0,2.4759521484375
977,0.0,2.4759521484375
978,0.0,2.4759521484375
979,0.0,4.457489013671875
980,0.0,2.4639892578125
981,0.0,2.4639892578125
982,0.0,49.05581665039063
983,0.0,46.89471435546875
984,0.0,46.05520629882813
985,0.0,46.50811767578125
986,0.0,44.635650634765625
987,0.0,39.552825927734375
988,16.206000137329102,74.48563842773437
989,27.01000022888184,83.61453247070312
990,27.01000022888184,83.52203369140625
991,27.01000022888184,84.19790649414062
992,27.01000022888184,84.1002197265625
993,27.01000022888184,84.2464599609375
994,27.01000022888184,86.31121826171875
995,27.01000022888184,86.720703125
996,27.01000022888184,120.121337890625
997,70.80400009155274,122.26455688476564
998,100.0,119.02072143554688
999,100.0,118.95977783203124
1000,40.0,118.95977783203124
1001,0.0,118.83059692382812
1002,0.0,118.83059692382812
1003,0.0,118.83059692382812
1004,0.0,118.83059692382812
1005,0.0,116.79013061523438
1006,0.0,116.79013061523438
1007,0.0,116.79013061523438
1008,0.0,116.79013061523438
1009,0.0,116.79013061523438
1010,0.0,116.79013061523438
1011,0.0,116.79013061523438
1012,0.0,116.79013061523438
1013,0.0,118.78683471679688
1014,0.0,118.78683471679688
1015,0.0,118.78683471679688
1016,0.0,118.78683471679688
1017,0.0,118.78683471679688
1018,0.0,118.78683471679688
1019,0.0,118.78683471679688
1020,0.0,120.80404663085938
1021,60.0,120.80404663085938
1022,100.0,120.80404663085938
1023,100.0,120.80404663085938
1024,100.0,120.80404663085938
1025,100.0,120.80404663085938
1026,100.0,120.80404663085938
1027,100.0,120.80404663085938
1028,100.0,120.80404663085938
1029,100.0,120.80404663085938
1030,100.0,120.80404663085938
1031,100.0,120.80404663085938
1032,100.0,120.80404663085938
1033,100.0,120.80404663085938
1034,100.0,120.80404663085938
1035,100.0,120.80404663085938
1036,100.0,120.80404663085938
1037,100.0,120.80404663085938
1038,100.0,120.80404663085938
1039,100.0,120.80404663085938
1040,100.0,120.80404663085938
1041,100.0,120.80404663085938
1042,100.0,120.80404663085938
1043,100.0,120.80404663085938
1044,100.0,120.80404663085938
1045,100.0,120.80404663085938
1046,100.0,120.80404663085938
1047,100.0,120.80404663085938
1048,100.0,120.80404663085938
1049,100.0,120.80404663085938
1050,100.0,120.80404663085938
1051,100.0,120.80404663085938
1052,100.0,120.80404663085938
1053,100.0,120.80404663085938
1054,100.0,120.80404663085938
1055,100.0,120.80404663085938
1056,100.0,120.80404663085938
1057,100.0,120.80404663085938
1058,100.0,120.80404663085938
1059,100.0,120.80404663085938
1060,100.0,120.80404663085938
1061,100.0,120.80404663085938
1062,100.0,120.80404663085938
1063,100.0,120.80404663085938
1064,100.0,120.80404663085938
1065,100.0,120.80404663085938
1066,100.0,120.80404663085938
1067,100.0,120.80404663085938
