Index,"CH-3 Run Status (0= Ready, 4=On)",CH-3 EFFICIENCY
0,0.8755130171775818,0.0
1,0.8740138053894043,0.0
2,0.8715776562690735,0.0
3,0.8693289518356323,0.0
4,0.8663306236267091,0.0
5,0.8642692565917969,0.0
6,0.8633322358131409,0.0
7,0.8629574179649353,0.0
8,0.8618330717086792,0.0
9,0.8605213165283203,0.0
10,0.8601465225219727,0.0
11,0.8590221762657165,0.0
12,0.8577104210853577,0.0
13,0.8595843553543091,0.0
14,0.8569608211517334,0.0
15,0.8507767915725708,0.0
98,0.8344733357429505,0.0
99,0.8502145409584045,0.0
100,0.8728894233703614,0.0
101,0.8723272681236267,0.0
102,0.8734516501426697,0.0
103,0.8745759963989258,0.0
104,0.8760751485824585,0.0
105,0.8771995663642883,0.0
106,0.8766373634338379,0.0
107,0.8758877873420715,0.0
108,0.8779491782188416,0.0
109,0.8815096855163574,0.0
110,0.882071852684021,0.0
111,0.8822592496871948,0.0
112,0.8837583899497986,0.0
113,0.8848827719688416,0.0
114,0.8865693449974058,0.0
115,0.8861945629119873,0.0
116,0.8882559537887573,0.0
117,0.8873189687728882,0.0
118,0.8861945629119873,0.0
119,0.8890055179595947,0.0
120,0.8906920433044434,0.0
121,0.892191207408905,0.0
122,0.8929408192634583,0.0
123,0.8933156132698059,0.0
124,0.8935030102729797,0.0
125,0.8929408192634583,0.0
126,30.730092680454256,0.2087466120719909
127,38.18938064575195,0.4512565433979034
128,38.18938064575195,0.4734097361564637
129,38.18938064575195,0.4510841727256775
130,38.1882568359375,0.4304762780666351
131,38.18750762939453,0.42794630527496336
132,38.18750762939453,0.4225319802761078
133,38.18750762939453,0.4240693986415863
134,38.18750762939453,0.42026485204696656
135,38.18713226318359,0.4121632695198059
136,38.18656921386719,0.42123841047286986
137,38.18694458007813,0.4057615578174591
138,38.18750762939453,0.4112347304821015
139,38.18788299560547,0.41437913179397584
140,38.18844604492188,0.4120352864265442
141,38.18900680541992,0.4141302108764648
142,38.188819885253906,0.4227372467517853
143,38.188070678710936,0.4056555926799774
144,38.18750762939453,0.3937476098537445
145,38.18694458007813,0.4027452111244202
146,38.18656921386719,0.4146851778030395
147,38.18694458007813,0.3981490314006805
148,38.18750762939453,0.4042842149734497
149,38.18750762939453,0.4049661457538605
150,38.188070678710936,0.3963285505771637
151,38.18900680541992,0.3923072636127472
152,38.18938064575195,0.3963161051273346
153,38.18900680541992,0.40576953291893
154,38.18900680541992,0.4197148442268371
155,38.18938064575195,0.404267418384552
156,38.18900680541992,0.4016387641429901
157,38.18844604492188,0.3926162302494049
158,38.18844604492188,0.3996366918087005
159,38.18844604492188,0.4071448922157288
160,38.18788299560547,0.403185224533081
161,38.188070678710936,0.3967660367488861
162,38.18844604492188,0.398255717754364
163,38.18844604492188,0.3866387724876404
164,38.18956985473633,0.4090768277645111
165,38.18975601196289,0.4119806051254272
166,38.18938064575195,0.4045279800891876
167,38.18938064575195,0.3890519201755524
168,38.18938064575195,0.398098486661911
169,38.18938064575195,0.4042501628398895
170,38.188819885253906,0.40485078692436216
171,38.18844604492188,0.4061524510383606
172,38.18844604492188,0.3974230468273163
173,38.18844604492188,0.3972678780555725
174,38.18900680541992,0.3990800201892853
175,38.18938064575195,0.4186570167541504
176,38.18938064575195,0.4027028739452362
177,38.18975601196289,0.4151934087276459
178,38.1903190612793,0.3916921615600586
179,38.1903190612793,0.4075060367584229
180,38.1903190612793,0.3997761905193329
181,38.18975601196289,0.4047540247440338
182,38.18975601196289,0.4085030972957611
183,38.18994369506836,0.3988845050334929
184,38.18938064575195,0.41129849553108216
185,38.188819885253906,0.3957367479801178
186,38.18900680541992,0.3980050265789032
187,38.18938064575195,0.4074270963668824
188,38.18938064575195,0.3995454728603363
189,38.18938064575195,0.4073879301548004
190,38.18938064575195,0.4082839310169221
191,38.18994369506836,0.3983937859535217
192,38.1908821105957,0.4047057032585144
193,38.19069442749024,0.4073152780532837
194,38.1908821105957,0.4145198822021484
195,38.19069442749024,0.4143402338027954
196,38.18975601196289,0.403992235660553
197,38.18938064575195,0.4082865953445435
198,38.18938064575195,0.4009515583515168
199,38.18994369506836,0.4021053850650788
200,38.18975601196289,0.4067470848560333
201,38.18938064575195,0.41461368203163146
202,38.18938064575195,0.4034433364868164
203,38.18994369506836,0.4027686297893524
204,38.1903190612793,0.3979200720787048
205,38.1903190612793,0.4157994508743286
206,38.1903190612793,0.3959301948547364
207,38.1908821105957,0.3991974532604218
208,38.19069442749024,0.4121699571609497
209,38.1903190612793,0.3986023485660553
210,38.1903190612793,0.4049505412578583
211,38.18975601196289,0.4138309061527252
212,38.18975601196289,0.4182623565196991
213,38.18975601196289,0.3994639039039612
214,38.18994369506836,0.4005307197570801
215,38.1903190612793,0.4236983001232147
216,38.1908821105957,0.406240862607956
217,38.19125747680664,0.40089364647865294
218,38.19125747680664,0.4035458743572235
219,38.19163131713867,0.3876776278018951
220,38.19219207763672,0.39632649421691896
221,38.19181823730469,0.3889186918735504
222,38.1908821105957,0.4103611767292023
223,38.1903190612793,0.4143572688102721
224,38.18994369506836,0.40893876552581787
225,38.18975601196289,0.40227819681167604
226,38.1903190612793,0.3865107595920563
227,38.1903190612793,0.4029370009899139
228,38.1903190612793,0.4074240803718567
229,38.1908821105957,0.4050765216350555
230,38.19125747680664,0.4008550822734833
231,38.19163131713867,0.3994163453578949
232,38.19163131713867,0.4022063672542572
233,38.19069442749024,0.4029723942279816
234,38.1908821105957,0.412937319278717
235,38.19069442749024,0.3949720084667206
236,38.18994369506836,0.4094311594963074
237,38.18975601196289,0.4039167642593384
238,38.1903190612793,0.40766441822052
239,38.18975601196289,0.4047332048416138
240,38.18994369506836,0.4122517168521881
241,38.1908821105957,0.40643045902252206
242,38.19069442749024,0.4135833144187927
243,38.1908821105957,0.4038164436817169
244,38.19163131713867,0.4038340926170349
245,38.19163131713867,0.4125186502933502
246,38.19125747680664,0.4041767060756684
247,38.19125747680664,0.4076016902923584
248,38.19069442749024,0.4001924693584442
249,38.1903190612793,0.4120216250419617
250,38.18975601196289,0.4098731935024261
251,38.18975601196289,0.4050646722316742
252,38.1903190612793,0.4008166491985321
253,38.18975601196289,0.4047760486602783
254,38.18994369506836,0.4110932588577271
255,38.19069442749024,0.4108688771724701
256,38.19125747680664,0.3811489701271057
257,38.19125747680664,0.4032957434654236
258,38.19125747680664,0.3872200131416321
259,38.19181823730469,0.39272155165672296
260,38.19163131713867,0.3869490146636963
261,38.19069442749024,0.3900711715221405
262,38.1903190612793,0.3869049310684204
263,38.18975601196289,0.3860528349876404
264,38.18994369506836,0.38678392171859743
265,38.1903190612793,0.3020333707332611
266,38.14050674438477,0.0
267,1.3715495586395263,0.0
268,1.3548713445663452,0.0
269,1.3430654525756835,0.0
270,1.3490621328353882,0.0
271,1.2602365136146545,0.0
272,0.9203006148338316,0.0
273,0.90474671125412,0.0
274,0.8901298522949219,0.0
275,0.882071852684021,0.0
276,0.8800104856491089,0.0
277,0.8766373753547668,0.0
278,0.8740138053894043,0.0
279,0.8727020382881164,0.0
280,0.8712028861045837,0.0
281,0.8689541220664978,0.0
282,0.8667053580284119,0.0
283,0.8661432027816772,0.0
284,0.8646440505981445,0.0
285,0.8627701163291931,0.0
286,0.8614583253860474,0.0
287,0.8622078537940979,0.0
288,0.8618330717086792,0.0
289,0.8616457343101501,0.0
290,0.8603339433670044,0.0
291,0.8592095375061035,0.0
292,0.8580851912498474,0.0
293,0.8562112808227539,0.0
294,0.8560238361358643,0.0
295,0.854149854183197,0.0
296,0.8534002900123596,0.0
297,0.8444053411483765,0.0
298,0.843843150138855,0.0
299,0.848527991771698,0.0
300,0.852838134765625,0.0
301,0.8459045052528381,0.0
302,0.845154869556427,0.0
303,0.8494649529457092,0.0
304,0.8520885109901428,0.0
305,0.8490901947021484,0.0
306,0.8472162485122681,0.0
307,0.8513389468193054,0.0
308,0.8550868630409241,0.0
309,0.8528380990028381,0.0
310,0.8464666724205017,0.0
311,0.8464666843414307,0.0
312,0.8547120571136475,0.0
313,0.8541498899459838,0.0
314,0.8434683084487915,0.0
315,0.8442178964614868,0.0
316,0.8440305352210998,0.0
317,0.8453423023223877,0.0
318,0.8580852031707764,0.0
319,0.8659557938575745,0.0
320,0.8595843195915223,0.0
321,0.8489027619361877,0.0
322,0.8421565771102906,0.0
323,0.8387834668159485,0.0
324,0.8412195682525635,0.0
325,0.8468414187431336,0.0
326,0.8487154006958008,0.0
327,0.8519011378288269,0.0
328,0.8432809233665466,0.0
329,0.8492776036262513,0.0
330,0.8509641647338867,0.0
331,0.8472162485122681,0.0
332,0.8417818069458007,0.0
333,0.847216260433197,0.0
334,0.8468414306640625,0.0
335,0.8419691562652588,0.0
336,0.8414070010185242,0.0
337,0.8419691562652588,0.0
338,0.8423439264297485,0.0
339,0.84290611743927,0.0
340,0.8421565651893616,0.0
341,0.8414070010185242,0.0
342,0.8419691562652588,0.0
343,0.8417817711830139,0.0
344,0.8414070010185242,0.0
345,0.8402826189994812,0.0
346,0.8395330309867859,0.0
347,0.8395330309867859,0.0
348,0.8395330309867859,0.0
349,0.8406574130058289,0.0
350,0.8402826189994812,0.0
351,0.8389708042144776,0.0
352,0.838595986366272,0.0
353,0.8397204041481018,0.0
354,0.8399078249931335,0.0
355,0.8389708042144776,0.0
356,0.8397204041481018,0.0
357,0.8387834787368774,0.0
358,0.8382212400436402,0.0
359,0.838595986366272,0.0
360,0.8391582131385803,0.0
361,0.8384086847305298,0.0
362,0.8376591205596924,0.0
363,0.8376591205596924,0.0
364,0.8387834668159485,0.0
365,0.8384086847305298,0.0
366,0.8376591205596924,0.0
367,0.8376591205596924,0.0
368,0.8376591205596924,0.0
369,0.8376591205596924,0.0
370,0.8382212400436402,0.0
371,0.838595986366272,0.0
372,0.838595986366272,0.0
373,0.8374716401100158,0.0
374,0.837096893787384,0.0
375,0.837096893787384,0.0
376,0.8372843027114868,0.0
377,0.8387834668159485,0.0
378,0.8395330309867859,0.0
379,0.8400952219963074,0.0
380,0.8399078249931335,0.0
381,0.8384086847305298,0.0
382,0.8387834668159485,0.0
383,0.8384086847305298,0.0
384,0.8382212400436402,0.0
385,0.838595986366272,0.0
386,0.8382212400436402,0.0
387,0.8382212400436402,0.0
388,0.838595986366272,0.0
389,0.8374716401100158,0.0
390,0.8372843027114868,0.0
391,0.837096893787384,0.0
392,0.8372843027114868,0.0
393,0.8376591205596924,0.0
394,0.8382212400436402,0.0
395,0.838595986366272,0.0
396,0.8369094491004944,0.0
397,0.8369095087051391,0.0
398,0.8376591205596924,0.0
399,0.8387834668159485,0.0
400,0.8389708042144776,0.0
401,0.8382212400436402,0.0
402,0.8376591205596924,0.0
403,0.8387834668159485,0.0
404,0.8384086847305298,0.0
405,0.8511515855789185,0.0
406,0.8725146412849426,0.0
407,0.8742011785507202,0.0
408,0.8736389875411987,0.0
409,0.8749508023262024,0.0
410,0.8771995544433594,0.0
411,1.227949142456055,0.0
412,38.18750762939453,0.1872827634215355
413,38.18750762939453,0.4766208231449127
414,38.18750762939453,0.4538920164108277
415,38.18750762939453,0.4505046725273133
416,38.18750762939453,0.4374068260192871
417,38.18750762939453,0.4380500853061676
418,38.18694458007813,0.4218876302242279
419,38.186195373535156,0.42788695096969603
420,38.18563461303711,0.4105611145496368
421,38.18563461303711,0.4265766739845276
422,38.18563461303711,0.4264710485935211
423,38.18563461303711,0.4252101480960846
424,38.18600845336914,0.4090614914894104
425,38.18656921386719,0.4021139442920685
426,38.18713226318359,0.4073243796825409
427,38.18750762939453,0.4181438803672791
428,38.18788299560547,0.4040129601955414
429,38.188070678710936,0.41519508957862855
430,38.18750762939453,0.4024397850036621
431,38.18750762939453,0.38465137481689454
432,38.18713226318359,0.3891375422477722
433,38.18656921386719,0.4020848274230957
434,38.18656921386719,0.4206923842430115
435,38.18656921386719,0.41493678092956543
436,38.18656921386719,0.41473586559295655
437,38.18694458007813,0.4003685414791107
438,38.188070678710936,0.4105298340320587
439,38.18844604492188,0.3880003929138184
440,38.18844604492188,0.4195087492465973
441,38.188819885253906,0.4077105402946472
442,38.18900680541992,0.39872658252716064
443,38.18844604492188,0.4085281789302826
444,38.18844604492188,0.4032682538032532
445,38.18788299560547,0.42702770233154297
446,38.18750762939453,0.41100082993507386
447,38.18750762939453,0.4036227524280548
448,38.18750762939453,0.4034123778343201
449,38.18694458007813,0.4037114858627319
450,38.18713226318359,0.3995462954044342
451,38.18788299560547,0.4050833642482757
452,38.18844604492188,0.3937848031520844
453,38.18956985473633,0.4063601911067963
454,38.18975601196289,0.4100209295749664
455,38.188819885253906,0.4228189766407013
456,38.18844604492188,0.4099130690097809
457,38.18900680541992,0.4203160762786865
458,38.188819885253906,0.4165920495986937
459,38.188070678710936,0.41461698412895204
460,38.18750762939453,0.4074537575244904
461,38.18750762939453,0.4166787028312683
462,38.18750762939453,0.4130938053131104
463,38.188070678710936,0.4181177616119385
464,38.18844604492188,0.4094358205795288
465,38.18844604492188,0.4183132708072662
466,38.18956985473633,0.41258577108383176
467,38.18994369506836,0.4196775794029236
468,38.188819885253906,0.4169261932373047
469,38.18900680541992,0.4122644424438476
470,38.18938064575195,0.4161390662193297
471,38.188819885253906,0.42644330859184265
472,38.18844604492188,0.4078793704509735
473,38.18844604492188,0.41101595759391785
474,38.18844604492188,0.4018853664398193
475,38.18844604492188,0.4052624642848969
476,38.18844604492188,0.4227817416191101
477,38.18900680541992,0.4066945314407349
478,38.18994369506836,0.4180831789970398
479,38.1903190612793,0.418737542629242
480,38.1903190612793,0.4123688340187073
481,38.1903190612793,0.4294862568378449
482,38.18994369506836,0.4103823721408844
483,38.18938064575195,0.4238548517227173
484,38.18938064575195,0.3956066429615021
485,38.188819885253906,0.41143972277641294
486,38.18844604492188,0.41901586651802064
487,38.18844604492188,0.41455700993537903
488,38.188819885253906,0.406058257818222
489,38.188819885253906,0.3970994055271149
490,38.18900680541992,0.3983034551143646
491,38.18994369506836,0.39933517575263977
492,38.1903190612793,0.4114117562770844
493,38.1903190612793,0.4148319363594055
494,38.1903190612793,0.4133180320262909
495,38.1903190612793,0.4035344779491424
496,38.1903190612793,0.4012632369995117
497,38.1903190612793,0.411901205778122
498,38.18919525146485,0.4193930625915527
499,38.18844604492188,0.423510879278183
500,38.18900680541992,0.3973280429840088
501,38.18938064575195,0.4046766519546509
502,38.188819885253906,0.387263286113739
503,38.18900680541992,0.3942322194576263
504,38.18994369506836,0.3955754816532135
505,38.1908821105957,0.4070066154003144
506,38.191069793701175,0.4187289595603943
507,38.19069442749024,0.4040079116821289
508,38.19125747680664,0.40099453926086426
509,38.19069442749024,0.3989917397499084
510,38.18975601196289,0.4011851966381073
511,38.18938064575195,0.40906968116760256
512,38.18938064575195,0.4063749134540558
513,38.18938064575195,0.4014378309249878
514,38.18938064575195,0.4103353321552277
515,38.18938064575195,0.3915546953678131
516,38.18994369506836,0.4133030712604523
517,38.18975601196289,0.4034559905529022
518,38.18994369506836,0.3949429214000702
519,38.1903190612793,0.4007822930812836
