Index,CH-1 CHWP_DP_1,CH-1 CHWP_DP_Setpoint
408,46.87813110351564,104.0
409,46.26541137695313,104.0
410,45.30359497070312,104.0
411,35.67315673828125,104.0
412,86.02926635742188,104.0
413,84.33212280273438,104.0
414,85.88030395507812,104.0
415,86.95491333007813,104.0
416,86.50304565429687,104.0
417,87.73028564453125,104.0
418,87.73028564453125,104.0
419,123.06655883789064,104.0
420,121.0550537109375,104.0
421,122.19794311523438,104.0
422,120.8131103515625,104.0
423,120.84026489257812,104.0
424,120.85836791992188,104.0
425,120.89337768554688,104.0
426,120.90213012695312,104.0
427,120.90213012695312,104.0
428,120.90213012695312,104.0
429,120.90213012695312,104.0
430,120.90213012695312,104.0
431,120.90213012695312,104.0
432,120.90213012695312,104.0
433,120.90213012695312,104.0
434,120.90213012695312,104.0
435,120.90213012695312,104.0
436,120.90213012695312,104.0
437,120.90213012695312,104.0
438,120.90213012695312,104.0
439,120.90213012695312,104.0
440,120.90213012695312,104.0
441,120.90213012695312,104.0
442,120.90213012695312,104.0
443,120.90213012695312,104.0
444,120.90213012695312,104.0
445,120.90213012695312,104.0
446,120.90213012695312,104.0
447,120.90213012695312,104.0
448,120.90213012695312,104.0
449,120.90213012695312,104.0
450,120.49611206054688,104.0
451,118.87203979492188,104.0
452,118.87203979492188,104.0
453,118.87203979492188,104.0
454,118.87203979492188,104.0
455,118.87203979492188,104.0
456,118.87203979492188,104.0
457,118.87203979492188,104.0
458,118.87203979492188,104.0
459,118.87203979492188,104.0
460,118.87203979492188,104.0
461,118.87203979492188,104.0
462,118.87203979492188,104.0
463,120.90652465820312,104.0
464,120.90652465820312,104.0
465,120.90652465820312,104.0
466,120.90652465820312,104.0
467,120.90652465820312,104.0
468,120.90652465820312,104.0
469,120.90652465820312,104.0
470,120.90652465820312,104.0
471,120.90652465820312,104.0
472,120.90652465820312,104.0
473,120.90652465820312,104.0
474,120.90652465820312,104.0
475,120.90652465820312,104.0
476,120.90652465820312,104.0
477,120.90652465820312,104.0
478,120.90652465820312,104.0
479,120.90652465820312,104.0
480,120.90652465820312,104.0
481,120.90652465820312,104.0
482,120.90652465820312,104.0
483,120.90652465820312,104.0
484,120.90652465820312,104.0
485,120.90652465820312,104.0
486,120.90652465820312,104.0
487,120.90652465820312,104.0
488,120.90652465820312,104.0
489,120.90652465820312,104.0
490,120.90652465820312,104.0
491,124.07901000976564,104.0
492,124.87213134765624,104.0
493,124.87213134765624,104.0
494,124.87213134765624,104.0
495,124.87213134765624,104.0
496,124.87213134765624,104.0
497,124.87213134765624,104.0
498,124.87213134765624,104.0
499,124.87213134765624,104.0
500,124.87213134765624,104.0
501,124.87213134765624,104.0
502,124.87213134765624,104.0
503,124.87213134765624,104.0
504,124.87213134765624,104.0
505,124.87213134765624,104.0
506,124.87213134765624,104.0
507,124.87213134765624,104.0
508,124.87213134765624,104.0
509,124.87213134765624,104.0
510,120.7230224609375,104.0
511,120.7230224609375,104.0
512,120.7230224609375,104.0
513,120.7230224609375,104.0
514,120.7230224609375,104.0
515,120.7230224609375,104.0
516,120.7230224609375,104.0
517,120.7230224609375,104.0
518,120.7230224609375,104.0
519,120.7230224609375,104.0
520,120.7230224609375,104.0
521,120.7230224609375,104.0
522,120.7230224609375,104.0
523,120.7230224609375,104.0
524,120.7230224609375,104.0
525,120.7230224609375,104.0
526,120.7230224609375,104.0
527,120.7230224609375,104.0
528,120.7230224609375,104.0
529,120.7230224609375,104.0
530,120.7230224609375,104.0
531,120.7230224609375,104.0
532,122.3326171875,104.0
533,122.73501586914064,104.0
534,122.73501586914064,104.0
535,122.73501586914064,104.0
536,122.73501586914064,104.0
537,122.73501586914064,104.0
538,122.73501586914064,104.0
539,122.73501586914064,104.0
540,122.73501586914064,104.0
541,122.73501586914064,104.0
542,122.73501586914064,104.0
543,124.70663452148438,104.0
544,124.38525390625,104.0
545,125.60211791992188,104.0
546,124.40127563476564,104.0
547,124.40127563476564,104.0
548,126.38470458984376,104.0
549,127.60133056640623,104.0
550,128.76205444335938,104.0
551,128.27883911132812,104.0
552,130.76610717773437,104.0
553,133.637060546875,104.0
554,79.15220947265625,104.0
555,3.74395751953125,104.0
556,5.72869873046875,104.0
557,5.72869873046875,104.0
558,3.7376708984375,104.0
559,3.7376708984375,104.0
560,3.7376708984375,104.0
561,2.5401611328125,104.0
562,3.73052978515625,104.0
563,3.73052978515625,104.0
564,3.330718994140625,104.0
565,1.731475830078125,104.0
566,3.720916748046875,104.0
567,3.720916748046875,104.0
568,2.925457763671875,104.0
569,1.732269287109375,104.0
570,3.7369384765625,104.0
571,3.7369384765625,104.0
572,2.54400634765625,104.0
573,1.74871826171875,104.0
574,3.33560791015625,104.0
575,3.732330322265625,104.0
576,2.933465576171875,104.0
577,1.73516845703125,104.0
578,2.53173828125,104.0
579,3.726593017578125,104.0
580,2.925775146484375,104.0
581,1.72454833984375,104.0
582,2.51658935546875,104.0
583,3.70465087890625,104.0
584,3.3068115234375,104.0
585,1.7154541015625,104.0
586,2.113104248046875,104.0
587,3.703704833984375,104.0
588,3.3076904296875,104.0
589,1.7236328125,104.0
590,1.7236328125,104.0
591,3.3135498046875,104.0
592,3.711029052734375,104.0
593,1.720245361328125,104.0
594,1.720245361328125,104.0
595,2.920172119140625,104.0
596,3.720123291015625,104.0
597,2.124932861328125,104.0
598,1.72613525390625,104.0
599,2.126055908203125,104.0
600,3.725738525390625,104.0
601,2.5270751953125,104.0
602,1.72796630859375,104.0
603,1.72796630859375,104.0
604,3.31270751953125,104.0
605,3.3074951171875,104.0
606,1.701904296875,104.0
607,1.701904296875,104.0
608,2.49915771484375,104.0
609,3.695037841796875,104.0
610,2.50692138671875,104.0
611,1.71484375,104.0
612,2.430267333984375,104.0
613,2.430267333984375,104.0
614,2.425067138671875,104.0
615,2.417266845703125,104.0
616,2.417266845703125,104.0
617,2.417266845703125,104.0
618,2.417266845703125,104.0
619,2.409881591796875,104.0
620,2.3988037109375,104.0
621,2.3988037109375,104.0
622,2.3988037109375,104.0
623,2.3988037109375,104.0
624,2.400830078125,104.0
625,2.40386962890625,104.0
626,2.40386962890625,104.0
627,2.40386962890625,104.0
628,2.40386962890625,104.0
629,2.403662109375,104.0
630,2.403350830078125,104.0
631,2.403350830078125,104.0
632,2.403350830078125,104.0
633,2.403350830078125,104.0
634,2.407537841796875,104.0
635,2.413818359375,104.0
636,2.413818359375,104.0
637,2.413818359375,104.0
638,2.413818359375,104.0
639,2.405950927734375,104.0
640,2.374481201171875,104.0
641,2.374481201171875,104.0
642,2.374481201171875,104.0
643,2.374481201171875,104.0
644,1.97784423828125,104.0
645,2.3946533203125,104.0
646,2.3946533203125,104.0
647,2.3946533203125,104.0
648,2.3946533203125,104.0
649,1.996429443359375,104.0
650,1.200494384765625,104.0
651,2.39593505859375,104.0
652,2.39593505859375,104.0
653,2.39593505859375,104.0
654,1.996844482421875,104.0
655,1.59317626953125,104.0
656,2.3883056640625,104.0
657,2.3883056640625,104.0
658,2.3883056640625,104.0
659,1.9909423828125,104.0
660,1.604876708984375,104.0
661,2.407135009765625,104.0
662,2.407135009765625,104.0
663,2.407135009765625,104.0
664,2.407135009765625,104.0
665,0.80430908203125,104.0
666,2.39654541015625,104.0
667,2.39654541015625,104.0
668,2.39654541015625,104.0
669,2.39654541015625,104.0
670,0.79810791015625,104.0
671,2.39837646484375,104.0
672,2.39837646484375,104.0
673,2.39837646484375,104.0
674,2.39837646484375,104.0
675,1.592626953125,104.0
676,2.36865234375,104.0
677,2.32005615234375,104.0
678,2.247161865234375,104.0
679,2.247161865234375,104.0
680,2.249951171875,104.0
681,2.2611083984375,104.0
682,2.2611083984375,104.0
683,2.2611083984375,104.0
684,2.2611083984375,104.0
685,2.2611083984375,104.0
686,3.444854736328125,104.0
687,2.24761962890625,104.0
688,2.24761962890625,104.0
689,2.24761962890625,104.0
690,2.24761962890625,104.0
691,3.435455322265625,104.0
692,2.241455078125,104.0
693,45.93838500976562,104.0
694,48.89244995117188,104.0
695,46.72470703125,104.0
696,46.74754638671875,104.0
697,45.519146728515615,104.0
698,44.54923095703125,104.0
699,33.631048583984374,104.0
700,83.91019287109377,104.0
701,83.83735961914063,104.0
702,84.19105834960938,104.0
703,85.533642578125,104.0
704,85.46839599609375,104.0
705,84.64190673828125,104.0
706,85.73824462890623,104.0
707,121.510498046875,104.0
708,121.17398071289064,104.0
709,121.51502075195313,104.0
710,119.75830688476564,104.0
711,119.30995483398438,104.0
712,119.30152587890623,104.0
713,117.68145751953124,104.0
714,117.68145751953124,104.0
715,117.68145751953124,104.0
716,117.68145751953124,104.0
717,117.68145751953124,104.0
718,117.68145751953124,104.0
719,117.68145751953124,104.0
720,117.68145751953124,104.0
721,117.68145751953124,104.0
722,117.68145751953124,104.0
723,117.68145751953124,104.0
724,117.68145751953124,104.0
725,117.68145751953124,104.0
726,117.68145751953124,104.0
727,117.68145751953124,104.0
728,117.68145751953124,104.0
729,117.68145751953124,104.0
730,117.68145751953124,104.0
731,117.68145751953124,104.0
732,117.68145751953124,104.0
733,117.68145751953124,104.0
734,117.68145751953124,104.0
735,117.68145751953124,104.0
736,117.68145751953124,104.0
737,117.68145751953124,104.0
738,117.68145751953124,104.0
739,117.68145751953124,104.0
740,117.68145751953124,104.0
741,117.68145751953124,104.0
742,117.68145751953124,104.0
743,118.46383056640623,104.0
744,121.59332275390624,104.0
745,121.59332275390624,104.0
746,121.59332275390624,104.0
747,121.59332275390624,104.0
748,120.79232177734372,104.0
749,119.5908203125,104.0
750,119.5908203125,104.0
751,119.5908203125,104.0
752,119.5908203125,104.0
753,119.5908203125,104.0
754,119.5908203125,104.0
755,119.5908203125,104.0
756,121.5765380859375,104.0
757,121.5765380859375,104.0
758,121.5765380859375,104.0
759,121.5765380859375,104.0
760,121.5765380859375,104.0
761,121.5765380859375,104.0
762,121.5765380859375,104.0
763,121.5765380859375,104.0
764,121.5765380859375,104.0
765,121.5765380859375,104.0
766,121.5765380859375,104.0
767,121.5765380859375,104.0
768,121.5765380859375,104.0
769,121.5765380859375,104.0
770,121.5765380859375,104.0
771,121.5765380859375,104.0
772,121.5765380859375,104.0
773,121.5765380859375,104.0
774,121.5765380859375,104.0
775,121.5765380859375,104.0
776,122.79810791015623,104.0
777,123.61248779296876,104.0
778,123.61248779296876,104.0
779,123.61248779296876,104.0
780,123.61248779296876,104.0
781,123.61248779296876,104.0
782,123.61248779296876,104.0
783,123.61248779296876,104.0
784,123.61248779296876,104.0
785,123.61248779296876,104.0
786,122.02772216796879,104.0
787,121.63153076171876,104.0
788,121.63153076171876,104.0
789,121.63153076171876,104.0
790,121.63153076171876,104.0
791,121.63153076171876,104.0
792,121.63153076171876,104.0
793,121.63153076171876,104.0
794,121.63153076171876,104.0
795,121.63153076171876,104.0
796,121.63153076171876,104.0
797,121.63153076171876,104.0
798,121.63153076171876,104.0
799,121.63153076171876,104.0
800,121.63153076171876,104.0
801,121.63153076171876,104.0
802,121.63153076171876,104.0
803,121.63153076171876,104.0
804,121.63153076171876,104.0
805,121.63153076171876,104.0
806,121.63153076171876,104.0
807,121.63153076171876,104.0
808,121.63153076171876,104.0
809,121.63153076171876,104.0
810,121.63153076171876,104.0
811,121.63153076171876,104.0
812,121.63153076171876,104.0
813,121.63153076171876,104.0
814,121.63153076171876,104.0
815,121.63153076171876,104.0
816,121.63153076171876,104.0
817,121.63153076171876,104.0
818,121.63153076171876,104.0
819,121.63153076171876,104.0
820,121.63153076171876,104.0
821,121.63153076171876,104.0
822,121.63153076171876,104.0
823,121.63153076171876,104.0
824,121.63153076171876,104.0
825,121.63153076171876,104.0
826,121.63153076171876,104.0
827,120.08887939453123,104.0
828,117.77490234375,104.0
829,120.1599609375,104.0
830,121.75,104.0
831,122.3660888671875,104.0
832,122.7654541015625,104.0
833,123.6181640625,104.0
834,123.6181640625,104.0
835,123.6181640625,104.0
836,123.6181640625,104.0
837,127.66503295898436,104.0
838,126.10653076171872,104.0
839,127.70623779296876,104.0
840,130.68844604492188,104.0
841,132.24340209960937,104.0
842,133.19810791015624,104.0
843,5.011383056640625,104.0
844,5.011383056640625,104.0
845,4.612213134765625,104.0
846,3.015533447265625,104.0
847,3.015533447265625,104.0
848,3.015533447265625,104.0
849,2.998046875,104.0
850,2.998046875,104.0
851,2.998046875,104.0
852,2.5983154296875,104.0
853,2.990264892578125,104.0
854,2.990264892578125,104.0
855,2.990264892578125,104.0
856,2.996307373046875,104.0
857,3.00537109375,104.0
858,3.00537109375,104.0
859,3.00537109375,104.0
860,2.61187744140625,104.0
861,3.01904296875,104.0
862,3.01904296875,104.0
863,3.01904296875,104.0
864,2.216131591796875,104.0
865,3.018463134765625,104.0
866,3.018463134765625,104.0
867,3.018463134765625,104.0
868,1.825274658203125,104.0
869,3.010833740234375,104.0
870,3.010833740234375,104.0
871,3.010833740234375,104.0
872,2.217352294921875,104.0
873,3.0133056640625,104.0
874,3.0133056640625,104.0
875,3.0133056640625,104.0
876,2.21435546875,104.0
877,2.60059814453125,104.0
878,2.99676513671875,104.0
879,2.99676513671875,104.0
880,2.600042724609375,104.0
881,2.221649169921875,104.0
882,3.027313232421875,104.0
883,3.027313232421875,104.0
884,2.62808837890625,104.0
885,1.82572021484375,104.0
886,3.01751708984375,104.0
887,3.01751708984375,104.0
888,3.01751708984375,104.0
889,1.4260498046875,104.0
890,3.017822265625,104.0
891,3.017822265625,104.0
892,3.017822265625,104.0
893,1.4123779296875,104.0
894,3.00244140625,104.0
895,3.00244140625,104.0
896,3.00244140625,104.0
897,2.2064453125,104.0
898,2.5462646484375,104.0
899,2.5462646484375,104.0
900,2.5462646484375,104.0
901,3.327001953125,104.0
902,2.517364501953125,104.0
903,2.517364501953125,104.0
904,2.517364501953125,104.0
905,2.517364501953125,104.0
906,3.30250244140625,104.0
907,2.50469970703125,104.0
908,2.50469970703125,104.0
909,2.50469970703125,104.0
910,2.50469970703125,104.0
911,2.906561279296875,104.0
912,2.50689697265625,104.0
913,2.50689697265625,104.0
914,2.50689697265625,104.0
915,2.904437255859375,104.0
916,2.904827880859375,104.0
917,2.50738525390625,104.0
918,2.50738525390625,104.0
919,2.50738525390625,104.0
920,3.3061279296875,104.0
921,2.491546630859375,104.0
922,2.491546630859375,104.0
923,2.491546630859375,104.0
924,2.491546630859375,104.0
925,2.893670654296875,104.0
926,2.506683349609375,104.0
927,2.506683349609375,104.0
928,2.506683349609375,104.0
929,2.506683349609375,104.0
930,2.51336669921875,104.0
931,2.517822265625,104.0
932,2.517822265625,104.0
933,2.517822265625,104.0
934,2.517822265625,104.0
935,1.311798095703125,104.0
936,0.507781982421875,104.0
937,0.507781982421875,104.0
938,0.507781982421875,104.0
939,0.507781982421875,104.0
940,1.69366455078125,104.0
941,2.4842529296875,104.0
942,2.4842529296875,104.0
943,2.4842529296875,104.0
944,2.4842529296875,104.0
945,2.089739990234375,104.0
946,2.493072509765625,104.0
947,2.493072509765625,104.0
948,2.493072509765625,104.0
949,2.493072509765625,104.0
950,2.105517578125,104.0
951,2.516265869140625,104.0
952,2.516265869140625,104.0
953,2.516265869140625,104.0
954,2.516265869140625,104.0
955,2.117132568359375,104.0
956,2.513580322265625,104.0
957,2.513580322265625,104.0
958,2.513580322265625,104.0
959,2.513580322265625,104.0
960,2.43267822265625,104.0
961,2.43267822265625,104.0
962,2.43267822265625,104.0
963,4.02335205078125,104.0
964,4.4210205078125,104.0
965,4.4210205078125,104.0
966,4.4210205078125,104.0
967,4.4210205078125,104.0
968,4.420758056640625,104.0
969,2.437042236328125,104.0
970,2.437042236328125,104.0
971,2.437042236328125,104.0
972,2.437042236328125,104.0
973,3.245294189453125,104.0
974,2.872296142578125,104.0
975,2.4759521484375,104.0
976,2.4759521484375,104.0
977,2.4759521484375,104.0
978,3.26856689453125,104.0
979,2.862689208984375,104.0
980,2.4639892578125,104.0
981,48.984912109375,104.0
982,48.722900390625,104.0
983,48.0965087890625,104.0
984,46.71519775390625,104.0
985,45.3176025390625,104.0
986,45.04036865234375,104.0
987,34.43867797851563,104.0
988,83.07911376953125,104.0
989,83.48533325195312,104.0
990,83.62046305338542,104.0
991,84.6783447265625,104.0
992,84.64539184570313,104.0
993,86.31121826171875,104.0
994,86.393115234375,104.0
995,119.81420288085936,104.0
996,120.54998168945312,104.0
997,120.30808715820312,104.0
998,119.40940551757812,104.0
999,118.95977783203124,104.0
1000,118.44688110351562,104.0
1001,118.83059692382812,104.0
1002,118.83059692382812,104.0
1003,118.83059692382812,104.0
1004,116.79013061523438,104.0
1005,116.79013061523438,104.0
1006,116.79013061523438,104.0
1007,116.79013061523438,104.0
1008,116.79013061523438,104.0
1009,116.79013061523438,104.0
1010,116.79013061523438,104.0
1011,116.79013061523438,104.0
1012,117.98815307617187,104.0
1013,118.78683471679688,104.0
1014,118.78683471679688,104.0
1015,118.78683471679688,104.0
1016,118.78683471679688,104.0
1017,118.78683471679688,104.0
1018,118.78683471679688,104.0
1019,119.99716186523438,104.0
1020,120.80404663085938,104.0
1021,120.80404663085938,104.0
1022,120.80404663085938,104.0
1023,120.80404663085938,104.0
1024,120.80404663085938,104.0
1025,120.80404663085938,104.0
1026,120.80404663085938,104.0
1027,120.80404663085938,104.0
1028,120.80404663085938,104.0
1029,120.80404663085938,104.0
1030,120.80404663085938,104.0
1031,120.80404663085938,104.0
1032,120.80404663085938,104.0
1033,120.80404663085938,104.0
1034,120.80404663085938,104.0
1035,120.80404663085938,104.0
1036,120.80404663085938,104.0
1037,120.80404663085938,104.0
1038,120.80404663085938,104.0
1039,120.80404663085938,104.0
1040,120.80404663085938,104.0
1041,120.80404663085938,104.0
1042,120.80404663085938,104.0
1043,120.80404663085938,104.0
1044,120.80404663085938,104.0
1045,120.80404663085938,104.0
1046,120.80404663085938,104.0
1047,120.80404663085938,104.0
1048,120.80404663085938,104.0
1049,120.80404663085938,104.0
1050,120.80404663085938,104.0
1051,120.80404663085938,104.0
1052,120.80404663085938,104.0
1053,120.80404663085938,104.0
1054,120.80404663085938,104.0
1055,120.80404663085938,104.0
1056,120.80404663085938,104.0
1057,120.80404663085938,104.0
1058,120.80404663085938,104.0
1059,120.80404663085938,104.0
1060,120.80404663085938,104.0
1061,120.80404663085938,104.0
1062,120.80404663085938,104.0
1063,120.80404663085938,104.0
1064,120.80404663085938,104.0
1065,120.80404663085938,104.0
1066,120.80404663085938,104.0
1067,120.80404663085938,104.0
1068,120.80404663085938,104.0
1069,120.80404663085938,104.0
1070,120.80404663085938,104.0
1071,120.80404663085938,104.0
1072,120.80404663085938,104.0
1073,120.80404663085938,104.0
1074,120.80404663085938,104.0
1075,120.80404663085938,104.0
1076,120.80404663085938,104.0
