Index,CH-1 CWST,CH-1 CWRT,CH-1 FLOWRATE
265,27.79799995422364,34.017999267578126,0.0
266,27.84200019836425,31.96999931335449,0.0
267,27.809999465942386,31.860000610351573,0.0
268,27.82599983215332,31.87600021362305,0.0
269,27.85000038146973,31.899999618530273,0.0
270,27.85000038146973,31.899999618530273,0.0
271,27.870000076293945,31.915999984741212,0.0
272,27.899999618530273,31.960000228881835,0.0
273,27.899999618530273,31.989999771118164,0.0
274,27.899999618530273,31.989999771118164,0.0
275,27.899999618530273,32.005999374389646,0.0
276,27.915999984741212,32.029998779296875,0.0
277,27.940000534057607,32.04599914550781,0.0
278,27.940000534057607,32.06999969482422,0.0
279,27.956000137329106,32.06999969482422,0.0
280,27.979999542236328,32.08600006103516,0.0
281,27.979999542236328,32.110000610351555,0.0
282,27.979999542236328,32.130000305175784,0.0
283,27.979999542236328,32.14000015258789,0.0
284,28.0,32.130000305175784,0.0
285,28.03000068664551,32.15999984741211,0.0
286,28.03000068664551,32.17600021362305,0.0
287,28.03000068664551,32.200000762939446,0.0
288,28.03000068664551,32.200000762939446,0.0
289,28.03000068664551,32.200000762939446,0.0
290,28.03000068664551,32.21600112915039,0.0
291,28.03000068664551,32.240001678466804,0.0
292,28.03000068664551,32.240001678466804,0.0
293,28.03000068664551,32.240001678466804,0.0
294,28.03000068664551,32.240001678466804,0.0
295,28.03000068664551,32.26000137329102,0.0
296,28.03000068664551,32.290000915527344,0.0
297,28.03000068664551,32.290000915527344,0.0
298,28.03000068664551,32.290000915527344,0.0
299,28.03000068664551,32.30600128173828,0.0
300,28.03000068664551,32.330001831054695,0.0
301,28.07800025939941,32.330001831054695,0.0
302,28.149999618530273,32.330001831054695,0.0
303,28.170000076293945,32.330001831054695,0.0
304,28.20000076293945,32.34600067138672,0.0
305,28.20000076293945,32.36999893188477,0.0
306,28.20000076293945,32.36999893188477,0.0
307,28.20000076293945,32.36999893188477,0.0
308,28.20000076293945,32.36999893188477,0.0
309,28.216000366210928,32.385999298095705,0.0
310,28.239999771118164,32.40999984741211,0.0
311,28.22400016784668,32.40999984741211,0.0
312,28.216000366210928,32.40999984741211,0.0
313,28.239999771118164,32.40999984741211,0.0
314,28.239999771118164,32.40999984741211,0.0
315,28.239999771118164,32.40999984741211,0.0
316,28.25600013732911,32.40999984741211,0.0
317,28.28000068664551,32.40999984741211,0.0
318,28.28000068664551,32.40999984741211,0.0
319,28.28000068664551,32.40999984741211,0.0
320,28.28000068664551,32.40999984741211,0.0
321,28.28000068664551,32.40999984741211,0.0
322,28.28000068664551,32.40999984741211,0.0
323,28.28000068664551,32.40999984741211,0.0
324,28.300000381469733,32.40999984741211,0.0
325,28.32999992370605,32.44599990844726,0.0
326,28.31000022888184,32.51600036621094,0.0
327,28.300000381469733,32.540000915527344,0.0
328,28.32999992370605,32.540000915527344,0.0
329,28.32999992370605,32.540000915527344,0.0
330,28.32999992370605,32.540000915527344,0.0
331,28.32999992370605,32.560000610351565,0.0
332,28.32999992370605,32.59000015258789,0.0
333,28.32999992370605,32.59000015258789,0.0
334,28.32999992370605,32.59000015258789,0.0
335,28.32999992370605,32.59000015258789,0.0
336,28.346000289917,32.59000015258789,0.0
337,28.3700008392334,32.59000015258789,0.0
338,28.3700008392334,32.59000015258789,0.0
339,28.35400047302246,32.60600051879883,0.0
340,28.346000289917,32.630001068115234,0.0
341,28.3700008392334,32.630001068115234,0.0
342,28.35400047302246,32.630001068115234,0.0
343,28.346000289917,32.630001068115234,0.0
344,28.35400047302246,32.630001068115234,0.0
345,28.32999992370605,32.645999908447266,0.0
346,28.346000289917,32.65399932861328,0.0
347,28.3700008392334,32.645999908447266,0.0
348,28.35400047302246,32.669998168945305,0.0
349,28.32999992370605,32.669998168945305,0.0
350,28.346000289917,32.669998168945305,0.0
351,28.3700008392334,32.669998168945305,0.0
352,28.3700008392334,32.669998168945305,0.0
353,28.35400047302246,32.68599853515625,0.0
354,28.32999992370605,32.709999084472656,0.0
355,28.32999992370605,32.709999084472656,0.0
356,28.32999992370605,32.709999084472656,0.0
357,28.32999992370605,32.709999084472656,0.0
358,28.32999992370605,32.709999084472656,0.0
359,28.32999992370605,32.72999877929688,0.0
360,28.32999992370605,32.73999862670898,0.0
361,28.32999992370605,32.72999877929688,0.0
362,28.32999992370605,32.759998321533196,0.0
363,28.32999992370605,32.759998321533196,0.0
364,28.32999992370605,32.759998321533196,0.0
365,28.32999992370605,32.759998321533196,0.0
366,28.32999992370605,32.759998321533196,0.0
367,28.32999992370605,32.759998321533196,0.0
368,28.32999992370605,32.77599868774414,0.0
369,28.32999992370605,32.799999237060554,0.0
370,28.32999992370605,32.799999237060554,0.0
371,28.32999992370605,32.799999237060554,0.0
372,28.32999992370605,32.799999237060554,0.0
373,28.32999992370605,32.799999237060554,0.0
374,28.32999992370605,32.799999237060554,0.0
375,28.32999992370605,32.799999237060554,0.0
376,28.32999992370605,32.799999237060554,0.0
377,28.31000022888184,32.815999603271486,0.0
378,28.300000381469733,32.84000015258789,0.0
379,28.32999992370605,32.84000015258789,0.0
380,28.32999992370605,32.84000015258789,0.0
381,28.32999992370605,32.84000015258789,0.0
382,28.32999992370605,32.84000015258789,0.0
383,28.32999992370605,32.84000015258789,0.0
384,28.32999992370605,32.85600051879883,0.0
385,28.31000022888184,32.880001068115234,0.0
386,28.28000068664551,32.880001068115234,0.0
387,28.28000068664551,32.880001068115234,0.0
388,28.300000381469733,32.880001068115234,0.0
389,28.31000022888184,32.880001068115234,0.0
390,28.300000381469733,32.880001068115234,0.0
391,28.31000022888184,32.880001068115234,0.0
392,28.28000068664551,32.880001068115234,0.0
393,28.300000381469733,32.880001068115234,0.0
394,28.31000022888184,32.880001068115234,0.0
395,28.28000068664551,32.880001068115234,0.0
396,28.28000068664551,32.900000762939456,0.0
397,28.300000381469733,32.93000030517578,0.0
398,28.32999992370605,32.93000030517578,0.0
399,28.31000022888184,32.93000030517578,0.0
400,28.28000068664551,32.93000030517578,0.0
401,28.28000068664551,32.93000030517578,0.0
402,28.28000068664551,32.93000030517578,0.0
403,28.28000068664551,32.93000030517578,0.0
404,28.28000068664551,32.94600067138672,0.0
405,28.28000068664551,32.954000854492186,0.0
406,28.28000068664551,32.93000030517578,0.0
407,28.28000068664551,32.94600067138672,0.0
408,28.28000068664551,32.970001220703125,0.0
409,28.28000068664551,32.970001220703125,0.0
410,28.28000068664551,32.970001220703125,0.0
411,28.28000068664551,32.970001220703125,0.0
412,28.28000068664551,32.970001220703125,0.0
413,28.28000068664551,32.970001220703125,0.0
414,28.28000068664551,32.970001220703125,0.0
415,28.28000068664551,32.98600006103516,0.0
416,28.28000068664551,33.009998321533196,0.0
417,28.28000068664551,33.009998321533196,0.0
418,28.28000068664551,33.009998321533196,0.0
419,27.853999710083013,33.138000106811525,0.0
420,27.97400016784668,36.244000244140615,0.0
421,28.05,36.73799972534179,0.0
422,28.50599975585937,37.02000045776367,0.0
423,28.363999557495127,36.73399963378906,0.0
424,28.05,36.353999328613284,0.0
425,27.72199974060059,35.9379997253418,0.0
426,27.79799995422364,35.98800048828125,0.0
427,28.01599998474121,36.15999984741211,0.0
428,28.312000274658203,36.45599899291992,0.0
429,28.29200019836425,36.47399826049805,0.0
430,28.084000015258788,36.258000183105466,0.0
431,27.834000015258788,35.99600067138672,0.0
432,27.95000038146973,36.11599884033203,0.0
433,28.204000091552736,36.40999984741211,0.0
434,28.524000549316405,36.704000854492186,0.0
435,28.334000778198238,36.55999908447266,0.0
436,28.094000244140624,36.31199951171875,0.0
437,27.979999542236328,36.19399871826172,0.0
438,27.979999542236328,36.16999816894531,0.0
439,28.146000289916987,36.30200042724609,0.0
440,28.449999618530274,36.62600021362304,0.0
441,28.29200019836425,36.497998809814455,0.0
442,28.084000015258788,36.283999633789065,0.0
443,27.963999938964843,36.1739990234375,0.0
444,28.01800003051757,36.213999938964854,0.0
445,28.29400062561035,36.44599914550781,0.0
446,28.334000778198238,36.51399917602539,0.0
447,28.15999984741211,36.344000244140624,0.0
448,28.033999633789072,36.241999816894534,0.0
449,27.979999542236328,36.18599853515625,0.0
450,28.094000244140624,36.31199951171875,0.0
451,28.433999252319328,36.6,0.0
452,28.31199989318848,36.53199920654297,0.0
453,28.203999710083014,36.40400009155272,0.0
454,28.054000473022466,36.25,0.0
455,28.03000068664551,36.23399963378906,0.0
456,28.03000068664551,36.2259994506836,0.0
457,28.3,36.47399978637695,0.0
458,28.43999938964844,36.66000061035156,0.0
459,28.40999984741211,36.614000701904295,0.0
460,28.377999877929692,36.557999420166006,0.0
461,28.346000289917,36.52599868774414,0.0
462,28.35400047302246,36.54999923706055,0.0
463,28.32999992370605,36.54999923706055,0.0
464,28.39799995422363,36.56599960327149,0.0
465,28.35400047302246,36.57399978637695,0.0
466,28.346000289917,36.54999923706055,0.0
467,28.36200065612793,36.54999923706055,0.0
468,28.32999992370605,36.54999923706055,0.0
469,28.26800003051757,36.44599838256836,0.0
470,28.22400016784668,36.40399932861328,0.0
471,28.190000534057607,36.364000701904295,0.0
472,28.149999618530273,36.34000015258789,0.0
473,28.149999618530273,36.34000015258789,0.0
474,28.18599967956543,36.37199935913086,0.0
475,28.25600013732911,36.43599853515625,0.0
476,28.33200035095215,36.49599914550781,0.0
477,28.429999542236327,36.581999969482425,0.0
478,28.475999450683595,36.650000762939456,0.0
479,28.463999938964843,36.64400024414064,0.0
480,28.394000244140624,36.57399978637695,0.0
481,28.35400047302246,36.53399887084961,0.0
482,28.206000137329106,36.415999603271494,0.0
483,28.054000473022466,36.235999298095706,0.0
484,27.99400062561035,36.1739990234375,0.0
485,27.92400016784668,36.104000091552734,0.0
486,28.12200050354004,36.2879997253418,0.0
487,28.361999893188475,36.5379997253418,0.0
488,28.212000274658198,36.36800003051758,0.0
489,27.963999938964843,36.14999847412109,0.0
490,27.92400016784668,36.06399993896484,0.0
491,28.046000289917,36.14199981689453,0.0
492,28.355999755859376,36.42999877929689,0.0
493,28.423999786376953,36.489998626708974,0.0
494,28.22199974060059,36.32200012207032,0.0
495,28.03400001525879,36.13000030517577,0.0
496,27.92199974060059,36.04800109863281,0.0
497,27.93199958801269,36.01600036621094,0.0
498,28.17200050354004,36.227999114990226,0.0
499,28.46599998474121,36.51599960327147,0.0
500,28.377999877929692,36.454000091552736,0.0
501,28.182000350952148,36.27600021362305,0.0
502,27.99400062561035,36.087999725341795,0.0
503,27.773999404907226,35.87800064086914,0.0
504,27.739999771118164,35.83000183105469,0.0
505,28.002000045776374,35.98800048828125,0.0
506,28.26400032043457,36.27600021362305,0.0
507,28.27800025939941,36.30400009155274,0.0
508,28.07799987792969,36.06199951171875,0.0
509,27.76599998474121,35.805998992919925,0.0
510,27.905999755859376,35.91999969482422,0.0
511,28.162000274658205,36.17199935913086,0.0
512,28.30200042724609,36.33800048828125,0.0
513,28.10600051879883,36.132000732421865,0.0
514,27.82200012207032,35.878001403808604,0.0
515,27.905999755859376,35.92200088500977,0.0
516,28.18800010681152,36.17199935913086,0.0
517,28.25600013732911,36.31800079345703,0.0
518,28.07800025939941,36.15800018310547,0.0
519,27.863999557495127,35.91800003051757,0.0
520,27.95000038146973,36.015999603271474,0.0
521,28.21199989318848,36.227999114990226,0.0
522,28.28400001525879,36.34000015258789,0.0
523,28.10200004577637,36.1739990234375,0.0
524,27.82200012207032,35.90600051879883,0.0
525,27.86400032043457,35.902001190185544,0.0
526,28.122000122070308,36.132000732421865,0.0
527,28.361999893188475,36.395999145507815,0.0
528,28.24800071716309,36.3,0.0
529,27.97599983215332,36.02199935913086,0.0
530,27.78600006103516,35.85400009155273,0.0
531,27.903999710083013,35.94600067138672,0.0
532,28.17000045776367,36.17199935913086,0.0
533,28.28000068664551,36.34400100708008,0.0
534,28.07800025939941,36.06599960327149,0.0
535,27.82200012207032,35.79000015258789,0.0
536,27.92599983215332,35.85199966430664,0.0
537,28.178000259399408,36.13399963378906,0.0
538,28.368000411987303,36.31399993896484,0.0
539,28.203999710083014,36.1739990234375,0.0
540,27.97800025939941,35.94799957275391,0.0
541,27.863999557495127,35.85400009155273,0.0
542,27.976000595092767,35.94600067138672,0.0
543,28.27200012207032,36.139998626708994,0.0
544,28.440000152587892,35.91999969482422,0.0
545,28.166000366210927,35.58600082397461,0.0
546,27.77599983215332,35.20399932861328,0.0
547,27.75599937438965,35.13599853515625,0.0
548,27.903999710083013,35.237999725341794,0.0
549,28.12600021362305,35.439998626708984,0.0
550,28.18599967956543,35.34599990844728,0.0
551,28.17200012207031,35.20200042724609,0.0
552,27.77599983215332,34.65199966430664,0.0
553,27.834000015258788,34.471998596191405,0.0
554,27.899999618530273,32.436000442504884,0.0
555,27.899999618530273,31.960000228881835,0.0
556,27.899999618530273,31.989999771118164,0.0
557,27.915999984741212,31.989999771118164,0.0
558,27.940000534057607,32.005999374389646,0.0
559,27.956000137329106,32.029998779296875,0.0
560,27.979999542236328,32.04599914550781,0.0
561,27.979999542236328,32.06999969482422,0.0
562,27.979999542236328,32.06999969482422,0.0
563,28.0,32.08600006103516,0.0
564,28.03000068664551,32.110000610351555,0.0
565,28.03000068664551,32.12000045776367,0.0
566,28.03000068664551,32.15999984741211,0.0
567,28.03000068664551,32.15999984741211,0.0
568,28.03000068664551,32.16800003051757,0.0
569,28.03800048828125,32.200000762939446,0.0
570,28.06999969482422,32.200000762939446,0.0
571,28.06999969482422,32.200000762939446,0.0
572,28.06999969482422,32.20800094604492,0.0
573,28.07799987792969,32.240001678466804,0.0
574,28.110000610351573,32.240001678466804,0.0
575,28.110000610351573,32.25000152587891,0.0
576,28.110000610351573,32.290000915527344,0.0
577,28.110000610351573,32.290000915527344,0.0
578,28.110000610351573,32.290000915527344,0.0
579,28.141999816894533,32.290000915527344,0.0
580,28.149999618530273,32.290000915527344,0.0
581,28.149999618530273,32.31400146484375,0.0
582,28.149999618530273,32.330001831054695,0.0
583,28.170000076293945,32.330001831054695,0.0
584,28.15999984741211,32.330001831054695,0.0
585,28.190000534057607,32.34600067138672,0.0
586,28.20000076293945,32.36999893188477,0.0
587,28.20000076293945,32.36999893188477,0.0
588,28.20000076293945,32.36999893188477,0.0
589,28.216000366210928,32.36999893188477,0.0
590,28.239999771118164,32.37799911499023,0.0
591,28.239999771118164,32.40999984741211,0.0
592,28.239999771118164,32.40999984741211,0.0
593,28.239999771118164,32.40999984741211,0.0
594,28.239999771118164,32.40999984741211,0.0
595,28.24799995422364,32.40999984741211,0.0
596,28.27200050354004,32.41999969482422,0.0
597,28.24799995422364,32.459999084472656,0.0
598,28.28000068664551,32.459999084472656,0.0
599,28.28000068664551,32.459999084472656,0.0
600,28.28000068664551,32.459999084472656,0.0
601,28.28000068664551,32.459999084472656,0.0
602,28.290000534057626,32.46799926757812,0.0
603,28.32999992370605,32.5,0.0
604,28.32999992370605,32.5,0.0
605,28.32999992370605,32.5,0.0
606,28.32999992370605,32.5,0.0
607,28.32999992370605,32.5,0.0
608,28.32999992370605,32.508000183105466,0.0
609,28.32999992370605,32.540000915527344,0.0
610,28.32999992370605,32.540000915527344,0.0
611,28.32999992370605,32.540000915527344,0.0
612,28.32999992370605,32.540000915527344,0.0
613,28.338000106811524,32.540000915527344,0.0
614,28.3700008392334,32.55000076293945,0.0
615,28.3700008392334,32.59000015258789,0.0
616,28.3700008392334,32.59000015258789,0.0
617,28.3700008392334,32.59000015258789,0.0
618,28.3700008392334,32.59000015258789,0.0
619,28.3700008392334,32.59000015258789,0.0
620,28.3700008392334,32.59800033569336,0.0
621,28.3700008392334,32.62200088500977,0.0
622,28.3700008392334,32.59800033569336,0.0
623,28.3700008392334,32.630001068115234,0.0
624,28.3700008392334,32.630001068115234,0.0
625,28.3700008392334,32.630001068115234,0.0
626,28.3700008392334,32.630001068115234,0.0
627,28.3700008392334,32.63800048828125,0.0
628,28.3700008392334,32.661998748779304,0.0
629,28.3700008392334,32.63800048828125,0.0
630,28.3700008392334,32.669998168945305,0.0
631,28.3700008392334,32.669998168945305,0.0
632,28.3700008392334,32.669998168945305,0.0
633,28.3700008392334,32.669998168945305,0.0
634,28.3700008392334,32.669998168945305,0.0
635,28.3700008392334,32.669998168945305,0.0
636,28.3700008392334,32.67799835205078,0.0
637,28.3700008392334,32.709999084472656,0.0
638,28.3700008392334,32.709999084472656,0.0
639,28.3700008392334,32.709999084472656,0.0
640,28.3700008392334,32.709999084472656,0.0
641,28.3700008392334,32.709999084472656,0.0
642,28.3700008392334,32.709999084472656,0.0
643,28.3700008392334,32.71999893188477,0.0
644,28.3700008392334,32.759998321533196,0.0
645,28.3700008392334,32.74999847412109,0.0
646,28.3700008392334,32.71999893188477,0.0
647,28.3700008392334,32.759998321533196,0.0
648,28.3700008392334,32.759998321533196,0.0
649,28.3700008392334,32.759998321533196,0.0
650,28.3700008392334,32.759998321533196,0.0
651,28.3700008392334,32.76799850463867,0.0
652,28.3700008392334,32.799999237060554,0.0
653,28.3700008392334,32.799999237060554,0.0
654,28.3700008392334,32.799999237060554,0.0
655,28.3700008392334,32.799999237060554,0.0
656,28.3700008392334,32.799999237060554,0.0
657,28.3700008392334,32.799999237060554,0.0
658,28.36200065612793,32.799999237060554,0.0
659,28.32999992370605,32.80799942016601,0.0
660,28.338000106811524,32.84000015258789,0.0
661,28.3700008392334,32.831999969482425,0.0
662,28.36200065612793,32.80799942016601,0.0
663,28.32999992370605,32.84000015258789,0.0
664,28.32999992370605,32.84000015258789,0.0
665,28.32999992370605,32.84000015258789,0.0
666,28.32999992370605,32.84000015258789,0.0
667,28.338000106811524,32.84000015258789,0.0
668,28.36200065612793,32.84800033569336,0.0
669,28.32999992370605,32.880001068115234,0.0
670,28.32999992370605,32.880001068115234,0.0
671,28.32999992370605,32.880001068115234,0.0
672,28.32999992370605,32.880001068115234,0.0
673,28.32999992370605,32.880001068115234,0.0
674,28.32999992370605,32.880001068115234,0.0
675,28.32999992370605,32.880001068115234,0.0
676,28.32999992370605,32.880001068115234,0.0
677,28.32999992370605,32.880001068115234,0.0
678,28.32999992370605,32.890000915527345,0.0
679,28.32999992370605,32.93000030517578,0.0
680,28.32999992370605,32.93000030517578,0.0
681,28.32999992370605,32.93000030517578,0.0
682,28.32999992370605,32.93000030517578,0.0
683,28.32999992370605,32.93000030517578,0.0
684,28.32999992370605,32.93000030517578,0.0
685,28.32999992370605,32.93000030517578,0.0
686,28.32999992370605,32.93800048828125,0.0
687,28.32999992370605,32.970001220703125,0.0
688,28.32999992370605,32.970001220703125,0.0
689,28.32999992370605,32.970001220703125,0.0
690,28.32999992370605,32.970001220703125,0.0
691,28.32999992370605,32.970001220703125,0.0
692,28.32999992370605,32.970001220703125,0.0
693,28.32999992370605,32.97800064086914,0.0
694,28.32999992370605,33.001998901367195,0.0
695,28.32999992370605,32.97800064086914,0.0
696,28.32999992370605,33.009998321533196,0.0
697,28.32999992370605,33.009998321533196,0.0
698,28.32999992370605,33.009998321533196,0.0
699,28.32999992370605,33.009998321533196,0.0
700,28.32999992370605,33.009998321533196,0.0
701,28.32999992370605,33.009998321533196,0.0
702,28.32999992370605,33.009998321533196,0.0
703,28.32999992370605,33.019998931884764,0.0
704,28.32999992370605,33.060001373291016,0.0
705,28.338000106811524,33.060001373291016,0.0
706,28.43800048828125,32.906001281738284,0.0
707,28.250000381469725,32.304000854492195,0.0
708,28.27800025939941,36.48199996948242,0.0
709,28.026000213623053,36.94800033569336,0.0
710,28.206000137329106,36.87199935913086,0.0
711,28.20000076293945,36.7120002746582,0.0
712,28.294000244140626,36.77200012207031,0.0
713,28.17599983215332,36.63400039672853,0.0
714,28.15999984741211,36.56599960327149,0.0
715,28.088000106811524,36.5239990234375,0.0
716,28.03000068664551,36.45199890136719,0.0
717,28.03800048828125,36.42799835205078,0.0
718,28.16400032043457,36.529999542236325,0.0
719,28.290000534057626,36.68000030517578,0.0
